,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[19.],[[[0 0 0 1 0]]],[[13.]],[2],[19.],[[0 0 0 0 0]],"[[-0.07411753  1.         -0.63344228  0.1253687   0.09287943  0.36561331
   0.0474605   0.36867803  0.          0.          1.          0.
   0.          0.2       ]]"
1,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.2444634   1.         -0.52024186  0.12675017  0.12880477  0.44363806
   0.05899319  0.2418139   0.          0.          1.          0.
   0.          0.3       ]]"
2,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.44621539  1.         -0.47646222  0.09409594  0.16548507  0.52801228
   0.06652098  0.14588577  0.          1.          0.          0.
   0.          0.4       ]]"
3,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.4719159   0.38797861  0.00926876  0.11321729  0.19737431  0.51434815
   0.09548341  0.07957688  0.          0.          1.          0.
   0.          0.5       ]]"
4,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.62311876  0.68406355 -0.32418635  0.05525068  0.1954371   0.59597498
   0.07766571  0.07567156  0.          0.          0.          0.
   1.          0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[-0.26748377  0.85581851 -0.00663416  0.3059108   0.15148221  0.34554651
   0.07194502  0.1251155   0.          0.          1.          0.
   0.          0.7       ]]"
6,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.44370204  0.93005645  0.09543955  0.29437041  0.18775171  0.36718938
   0.07772875  0.07295974  0.          0.          1.          0.
   0.          0.8       ]]"
7,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.56688523  0.9540174   0.1541653   0.2656545   0.21539167  0.38687387
   0.08173298  0.05034697  0.          0.          1.          0.
   0.          0.9       ]]"
8,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.65501869  0.96223438  0.17691243  0.23320813  0.23590414  0.40713078
   0.08433574  0.03942116  0.          0.          1.          0.
   0.          1.        ]]"
9,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.71894515  0.96483696  0.17707407  0.20339493  0.25045505  0.42672384
   0.08582823  0.03359796  1.          0.          0.          0.
   0.          1.1       ]]"
