,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.34225604  1.         -0.47918096  0.11631487  0.14840834  0.48379213
   0.06381735  0.18766727  0.          1.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[-0.40752906  0.42106426 -0.01185203  0.13125952  0.1860276   0.49348602
   0.09281903  0.09640791  0.          1.          0.          0.
   0.          0.3       ]]"
2,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-0.6030755  -0.00709778  0.03236535  0.04695245  0.20418386  0.59471279
   0.10307144  0.05107952  0.          0.          1.          0.
   0.          0.4       ]]"
3,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.72040045  0.41952845 -0.71362662  0.01017932  0.14939059  0.70679355
   0.06048266  0.07315394  0.          0.          1.          0.
   0.          0.5       ]]"
4,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.72575486  0.71314871 -0.35796082  0.04074896  0.20390506  0.62200022
   0.0750796   0.05826619  0.          0.          1.          0.
   0.          0.6       ]]"
5,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.75163871  0.84055829 -0.13822368  0.07920871  0.23584029  0.55807871
   0.08212056  0.04475177  0.          0.          1.          0.
   0.          0.7       ]]"
6,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.7811588   0.89999944 -0.02476175  0.10424296  0.25194165  0.52268398
   0.0845171   0.03661427  1.          0.          0.          0.
   0.          0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[-0.59199184  0.89734143  0.13796255  0.22816578  0.22337477  0.41445556
   0.08491861  0.04908531  0.          0.          1.          0.
   0.          0.9       ]]"
8,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.67552292  0.93128628  0.13462874  0.19729112  0.241033    0.43589199
   0.08585017  0.03993373  1.          0.          0.          0.
   0.          1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[-0.52312386  0.92133248  0.22970372  0.31824219  0.20343149  0.34845737
   0.08031527  0.04955364  0.          0.          1.          0.
   0.          1.1       ]]"
