,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[ 0.63182318  1.         -0.4162848   0.32992402  0.017554    0.06458426
   0.01420905  0.57372862  1.          0.          0.          0.
   0.          0.2       ]]"
1,[12.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.85260993  1.         -0.32285094  0.40406513  0.00898082  0.03161239
   0.0083963   0.54694533  1.          0.          0.          0.
   0.          0.3       ]]"
2,[9.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.92194951  1.         -0.24294066  0.46819815  0.00717581  0.02379603
   0.00702264  0.49380738  1.          0.          0.          0.
   0.          0.4       ]]"
3,[12.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.93170542  1.         -0.20601903  0.49859217  0.00690178  0.02217465
   0.00679966  0.46553168  0.          0.          0.          0.
   1.          0.5       ]]"
4,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.96521556  1.         -0.36610144  0.36806017  0.00624591  0.02333829
   0.00627946  0.59607613  0.          0.          0.          0.
   1.          0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.98241484  0.99798882 -0.15286689  0.54087925  0.00577968  0.01787624
   0.00589132  0.42957348  0.          0.          0.          0.
   1.          0.7       ]]"
6,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.97836781  1.         -0.31206924  0.41043875  0.00602194  0.02147912
   0.00610922  0.555951    0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.98707265  0.99788362 -0.12544301  0.5632506   0.0056266   0.01699133
   0.00575429  0.40837717  1.          0.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[9.60031748e-01 9.88462567e-01 8.53158534e-04 6.59517586e-01
  5.69466269e-03 1.53208021e-02 5.74673060e-03 3.13720256e-01
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.00000000e+00]]"
9,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[0.94225299 0.98378432 0.11177561 0.73512846 0.00545394 0.01325315
  0.00545449 0.24071008 1.         0.         0.         0.
  0.         1.1       ]]"
