,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 0 0 1]]],[[20.]],[1],[45.],[[0 0 0 0 0]],"[[ 0.48504823  0.97656369 -0.10954336  0.47848928  0.02235436  0.03336155
   0.01030617  0.45548865  1.          0.          0.          0.
   0.          0.02      ]]"
1,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.74119359  0.5179714  -0.19394323  0.23075502  0.01126746  0.03645482
   0.00715943  0.71436328  0.          0.          0.          0.
   1.          0.03      ]]"
2,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.83603251  0.95626485 -0.26992232  0.33294657  0.00770301  0.01364675
   0.00481735  0.64088631  0.          0.          0.          0.
   1.          0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.87865067  0.90153682 -0.09415257  0.4421511   0.00601589  0.00975643
   0.00313645  0.53894007  1.          0.          0.          0.
   0.          0.05      ]]"
4,[6.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.93579143  0.05604115 -0.26844245  0.09012441  0.00551703  0.03862631
   0.00469156  0.86104071  0.          0.          0.          0.
   1.          0.06      ]]"
5,[42.],[[[0 0 0 0 1]]],[[19.]],[3],[14.],[[0 0 0 0 0]],"[[ 0.95670712  0.9493522  -0.43353492  0.21834864  0.00529989  0.01106311
   0.00419439  0.76109397  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.96864152  0.88115406 -0.15592547  0.3782025   0.00464219  0.00821509
   0.00269562  0.60624456  1.          0.          0.          0.
   0.          0.08      ]]"
7,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.97954214 -0.07477769 -0.07820497  0.12607849  0.00485862  0.03450281
   0.0034669   0.83109313  0.          0.          0.          0.
   1.          0.09      ]]"
8,[45.],[[[0 0 0 0 1]]],[[20.]],[3],[15.],[[0 0 0 0 0]],"[[ 0.94942546  0.93935585 -0.46419296  0.19939373  0.00545939  0.01192491
   0.00448724  0.77873468  0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[ 0.96354365  0.88594109 -0.1535888   0.38236454  0.00471052  0.00825815
   0.00271939  0.60194743  1.          0.          0.          0.
   0.          0.11      ]]"
