,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[ 0.63182318  1.         -0.4162848   0.32992402  0.017554    0.06458426
   0.01420905  0.57372862  1.          0.          0.          0.
   0.          0.2       ]]"
1,[9.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.85418165  1.         -0.30140573  0.4212386   0.0089389   0.03086891
   0.0083673   0.5305863   0.          0.          0.          0.
   1.          0.3       ]]"
2,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.94854802  1.         -0.36107397  0.37238282  0.00659422  0.02445338
   0.00655864  0.59001094  0.          0.          0.          0.
   1.          0.4       ]]"
3,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.97485989  1.         -0.40746874  0.33637229  0.00599811  0.02330839
   0.00606587  0.62825537  1.          0.          0.          0.
   0.          0.5       ]]"
4,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.96746659  0.99981302 -0.2629531   0.45069301  0.00622565  0.02119956
   0.00627458  0.51560724  1.          0.          0.          0.
   0.          0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[ 0.96123701  0.99039572 -0.11413312  0.57034576  0.00610818  0.01822566
   0.00615846  0.39916191  1.          0.          0.          0.
   0.          0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[3.],[[0 0 0 0 0]],"[[0.95046669 0.98597491 0.01456645 0.66891509 0.00581637 0.01544343
  0.00583866 0.30398643 0.         0.         0.         0.
  1.         0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[0.96991265 0.99546778 0.07485416 0.71405584 0.00513215 0.01290057
  0.00520417 0.26270726 1.         0.         0.         0.
  0.         0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[0.94098151 0.98491085 0.17213114 0.77221686 0.00511181 0.01175349
  0.0051091  0.2058087  0.         1.         0.         0.
  0.         1.        ]]"
9,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[0.00483745 0.65292954 0.2444391  0.53070652 0.09125825 0.18886705
  0.05534361 0.13382465 0.         0.         0.         0.
  1.         1.1       ]]"
