,0,1
0,0.94537115,0.05462882
1,0.13093266,0.8690673
2,0.82004464,0.17995536
3,0.8235974,0.17640264
4,0.33531052,0.6646894
5,0.81317675,0.18682319
6,0.9095382,0.090461776
7,0.9959835,0.0040165917
8,0.9989925,0.0010075476
9,0.9999063,9.367879e-05
10,0.99913543,0.0008645769
11,0.99840814,0.0015919361
12,0.99990225,9.775017e-05
13,0.9999249,7.5036885e-05
14,0.9999231,7.6873665e-05
15,0.9992818,0.0007181971
16,0.99990594,9.399707e-05
17,0.99918324,0.00081674394
18,0.9999058,9.418559e-05
19,0.9999249,7.5071104e-05
20,0.9999231,7.693109e-05
21,0.9992818,0.0007182379
22,0.9987569,0.0012430595
23,0.99990225,9.7687356e-05
24,0.9991874,0.0008125691
25,0.99862313,0.0013768814
26,0.9999027,9.727018e-05
27,0.9991912,0.0008087808
28,0.9986217,0.0013783613
29,0.9999037,9.6326745e-05
30,0.99919623,0.00080376724
31,0.99863154,0.0013684898
32,0.9999045,9.551223e-05
33,0.9992022,0.0007978358
34,0.99864703,0.001352961
35,0.9999052,9.478176e-05
36,0.9992084,0.0007916387
37,0.99866486,0.0013351784
38,0.9999058,9.41134e-05
39,0.99921453,0.00078547094
40,0.99868315,0.0013168249
41,0.9980641,0.0019358487
42,0.9999027,9.721825e-05
43,0.9992362,0.00076382793
44,0.9987361,0.0012638886
45,0.99816954,0.0018304862
46,0.99990475,9.5193805e-05
47,0.9992499,0.00075004797
48,0.9987783,0.0012216736
49,0.9982584,0.0017415971
50,0.997661,0.0023389582
51,0.99990296,9.702368e-05
52,0.9992792,0.00072084187
53,0.9988539,0.0011460546
54,0.99840623,0.0015938007
55,0.9979194,0.0020806547
56,0.99990666,9.335846e-05
57,0.9992975,0.00070243044
58,0.99891055,0.0010894788
59,0.99851924,0.0014808071
60,0.99811316,0.0018868194
61,0.9999095,9.0495705e-05
62,0.99931395,0.000686041
63,0.99895906,0.0010409679
64,0.99861264,0.001387302
65,0.9982674,0.0017326173
66,0.9999118,8.815829e-05
67,0.9993285,0.00067153637
68,0.9990006,0.0009993898
69,0.9986904,0.0013096126
70,0.99991536,8.461733e-05
71,0.9993337,0.0006663441
72,0.9990188,0.0009812551
73,0.99872535,0.0012746206
74,0.9999161,8.395785e-05
75,0.9993399,0.0006601429
76,0.99903584,0.0009642215
77,0.9987562,0.0012438666
78,0.9984945,0.0015054848
79,0.9982535,0.0017464026
80,0.9980375,0.0019624627
81,0.99785066,0.0021493204
82,0.9976967,0.002303299
83,0.9975781,0.0024219656
84,0.9974956,0.0025044184
85,0.9974486,0.0025513857
86,0.9974349,0.0025650838
87,0.997451,0.0025489975
88,0.99749255,0.0025075225
89,0.9975545,0.0024455846
90,0.9444914,0.05550856
91,0.50570345,0.49429658
92,0.39471686,0.6052832
93,0.41318715,0.58681285
94,0.42758214,0.57241786
95,0.43492806,0.56507194
96,0.43847457,0.56152546
97,0.44001198,0.559988
98,0.5461183,0.45388168
99,0.23308904,0.7669109
