,0,1
0,0.94537115,0.05462882
1,0.13093266,0.8690673
2,0.82004464,0.17995536
3,0.9880576,0.011942359
4,0.9989569,0.0010430943
5,0.99989724,0.00010278702
6,0.9988462,0.0011537748
7,0.99989116,0.000108869506
8,0.99887484,0.0011251904
9,0.99988997,0.00011001034
10,0.9989027,0.001097341
11,0.9998896,0.00011039443
12,0.99892104,0.0010789797
13,0.9998896,0.00011038885
14,0.998934,0.0010660647
15,0.99988985,0.00011016802
16,0.99894375,0.0010562295
17,0.9998902,0.00010983718
18,0.9989518,0.0010481232
19,0.99989057,0.00010945514
20,0.99895895,0.0010410115
21,0.9998909,0.00010905278
22,0.9989655,0.0010345062
23,0.99782985,0.0021701544
24,0.99988365,0.00011632196
25,0.999005,0.0009950413
26,0.99793744,0.0020626446
27,0.9998863,0.00011374746
28,0.99902415,0.0009758877
29,0.99801123,0.0019886994
30,0.9962937,0.003706228
31,0.9998746,0.00012534876
32,0.9990953,0.0009046872
33,0.99821293,0.0017871165
34,0.99683064,0.003169346
35,0.99988294,0.000117095864
36,0.99912363,0.0008763603
37,0.9983286,0.001671386
38,0.9971616,0.0028383865
39,0.99520326,0.0047967676
40,0.99987173,0.0001282363
41,0.999196,0.00080405764
42,0.9985341,0.0014658567
43,0.99765575,0.0023442092
44,0.9963754,0.0036246257
45,0.99988663,0.000113333546
46,0.99922204,0.0007779159
47,0.99864715,0.0013529198
48,0.99794227,0.0020577065
49,0.99701774,0.0029822432
50,0.9957338,0.0042662635
51,0.9998853,0.00011469985
52,0.9992755,0.00072447566
53,0.99880254,0.001197461
54,0.99827635,0.0017237033
55,0.99766564,0.0023343763
56,0.9969405,0.0030595253
57,0.9998988,0.000101248625
58,0.9992993,0.0007006941
59,0.998896,0.0011039365
60,0.9984799,0.0015200996
61,0.9980381,0.0019619372
62,0.9975674,0.002432612
63,0.99706787,0.0029322072
64,0.9999031,9.691198e-05
65,0.9993362,0.0006637409
66,0.9990031,0.000996867
67,0.9986852,0.0013147972
68,0.998376,0.0016239192
69,0.9980787,0.0019212507
70,0.9977986,0.0022013853
71,0.99754214,0.0024579114
72,0.99990976,9.0184534e-05
73,0.9993692,0.0006308712
74,0.9990978,0.0009021634
75,0.998857,0.0011429633
76,0.99864,0.0013600406
77,0.9984479,0.0015521235
78,0.9982829,0.0017171574
79,0.99814665,0.0018533169
80,0.9980405,0.0019595763
81,0.997964,0.002035989
82,0.9979163,0.0020837619
83,0.99789494,0.0021051415
84,0.9978968,0.0021032128
85,0.9979184,0.0020816065
86,0.9979558,0.002044206
87,0.9980051,0.0019948732
88,0.9980628,0.0019372146
89,0.9981256,0.0018744317
90,0.9981908,0.0018092162
91,0.99825627,0.0017437214
92,0.9983204,0.0016795755
93,0.9983821,0.001617932
94,0.99844044,0.0015595447
95,0.9984951,0.0015048427
96,0.9999263,7.371665e-05
97,0.99994564,5.4364074e-05
98,0.99994385,5.619242e-05
99,0.9999441,5.5901983e-05
