,0,1
0,0.94537115,0.05462882
1,0.13093266,0.8690673
2,0.82004464,0.17995536
3,0.8235974,0.17640264
4,0.33531052,0.6646894
5,0.81317675,0.18682319
6,0.9095382,0.090461776
7,0.9959835,0.0040165917
8,0.9989925,0.0010075476
9,0.9999063,9.367879e-05
10,0.8880265,0.11197351
11,0.3730485,0.6269515
12,0.93546456,0.064535424
13,0.9998338,0.0001661945
14,0.999233,0.0007670578
15,0.99826753,0.0017324076
16,0.9998828,0.00011715427
17,0.99895716,0.0010428255
18,0.9977969,0.0022030817
19,0.99988115,0.0001188775
20,0.99898344,0.0010165753
21,0.9978667,0.0021333566
22,0.9998838,0.00011624556
23,0.99900347,0.0009965127
24,0.9979367,0.0020632914
25,0.99988604,0.000113917115
26,0.9990231,0.0009768727
27,0.99800926,0.0019907677
28,0.9998882,0.00011179073
29,0.99904174,0.0009582621
30,0.9980793,0.0019206665
31,0.9965005,0.0034995337
32,0.9998779,0.00012207631
33,0.9991072,0.00089278613
34,0.99826294,0.0017371313
35,0.9969772,0.003022781
36,0.9998852,0.00011474983
37,0.99913436,0.0008656874
38,0.99837106,0.0016289327
39,0.9972785,0.0027215264
40,0.9998902,0.00010975447
41,0.99915946,0.0008405228
42,0.998466,0.0015340473
43,0.99752766,0.0024723941
44,0.99989426,0.000105674655
45,0.9991818,0.00081818074
46,0.99854726,0.0014526899
47,0.99773103,0.0022689535
48,0.9965894,0.0034105887
49,0.9998895,0.00011049859
50,0.99923146,0.0007685508
51,0.9986842,0.0013157493
52,0.99803156,0.001968389
53,0.9972051,0.0027949507
54,0.99989724,0.00010272292
55,0.9992551,0.0007448234
56,0.9987709,0.0012291225
57,0.998228,0.0017720509
58,0.9975915,0.0024084982
59,0.99990237,9.7600765e-05
60,0.9992768,0.0007232423
61,0.9988432,0.0011567362
62,0.9983822,0.0016178497
63,0.99787474,0.002125303
64,0.9999062,9.37526e-05
65,0.9992957,0.0007042586
66,0.9989034,0.001096555
67,0.9985043,0.0014957408
68,0.99808705,0.001912969
69,0.9999093,9.075851e-05
70,0.9993124,0.0006875444
71,0.99895394,0.0010460538
72,0.99860257,0.001397412
73,0.99825054,0.0017494422
74,0.99790025,0.002099727
75,0.99990976,9.018247e-05
76,0.99933785,0.00066212483
77,0.99902093,0.0009790438
78,0.9987245,0.0012754092
79,0.9984425,0.0015575086
80,0.99817765,0.0018223851
81,0.9404847,0.0595153
82,0.4633331,0.536667
83,0.35497528,0.6450247
84,0.3771713,0.62282866
85,0.39163038,0.60836965
86,0.39942747,0.6005726
87,0.4036999,0.5963001
88,0.40604985,0.5939501
89,0.40729034,0.59270966
90,0.40786895,0.592131
91,0.40804893,0.59195113
92,0.40799135,0.59200865
93,0.40779823,0.59220177
94,0.4075346,0.59246546
95,0.40724212,0.5927578
96,0.40694773,0.59305227
97,0.40666786,0.5933321
98,0.40641233,0.59358764
99,0.67942697,0.32057303
