,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[12.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[4.]],"[[0.64723808 0.74982369 0.23400372 0.6495955  0.0098566  0.0148204
  0.00338421 0.32234338 0.         0.         0.         1.
  0.         0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[48.],[[0 0 0 0 0]],[[[0. 0. 0. 1. 0.]]],[[16.]],"[[0.53930402 0.54676533 0.48508379 0.74533135 0.01109783 0.01794079
  0.00290334 0.22272679 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[3.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.62628061 0.20514522 0.69923508 0.75992811 0.00786615 0.01737745
  0.0018145  0.21301377 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.61146402 0.07321011 0.81912744 0.78613895 0.00751435 0.01810249
  0.00155599 0.1866883  0.         0.         0.         0.
  1.         0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[7.02823639e-01 8.72215867e-01 8.52104068e-01 9.44236755e-01
  1.91557920e-03 1.30809483e-03 3.05839931e-04 5.22337034e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 6.00000000e-02]]"
5,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.67079532 -0.14532015  0.86284     0.73990279  0.00710299  0.02286926
   0.00152006  0.22860497  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.61240053 -0.01625515  0.91091859  0.80798292  0.00686107  0.01734316
   0.00130817  0.16650471  1.          0.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[1.]],[3],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.58567536 0.028972   0.93917543 0.83342355 0.00671346 0.01542322
  0.00121021 0.14322962 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[0.001]],[3],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.57214642 0.04543877 0.95648485 0.84493375 0.0066355  0.01462528
  0.00116079 0.13264461 0.         0.         0.         0.
  1.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[6.70267105e-01 8.55295181e-01 9.62181866e-01 9.59349513e-01
  1.65555975e-03 1.04424951e-03 2.30458158e-04 3.77202928e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e-01]]"
