,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.44863909 0.93773019 0.30579689 0.76701415 0.01410398 0.01495764
  0.00394735 0.199977   1.         0.         0.         0.
  0.         0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.65034366 0.23163083 0.56887639 0.68463731 0.00892051 0.02144986
  0.00240516 0.28258723 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.64247084 0.09093422 0.77491152 0.76689857 0.00725625 0.0177337
  0.0015908  0.20652068 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[3.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.6090107  0.03491022 0.86297899 0.79809022 0.00723191 0.01770835
  0.00143638 0.17553313 0.         0.         0.         0.
  1.         0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[7.01053619e-01 8.66900504e-01 8.86682689e-01 9.49413359e-01
  1.78017467e-03 1.18525722e-03 2.72931968e-04 4.73483428e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 6.00000000e-02]]"
5,[0.],[[[0 0 0 0 1]]],[[18.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.66571867 -0.15583153  0.8942008   0.75553882  0.0068876   0.02186581
   0.00142179  0.21428593  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.60916507 -0.02072815  0.92538613  0.81391948  0.00676484  0.01698009
   0.00126807  0.16106756  1.          0.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.58365321 0.02771095 0.94769967 0.83690238 0.00664611 0.01517345
  0.00118558 0.14009243 0.         0.         0.         0.
  1.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[6.79872215e-01 8.56411815e-01 9.54882681e-01 9.58435833e-01
  1.63117226e-03 1.03397504e-03 2.29650526e-04 3.86693552e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.00000000e+00 1.00000000e-01]]"
9,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[7.33614266e-01 8.28112900e-01 9.55847204e-01 9.56121683e-01
  1.41579099e-03 9.34194890e-04 2.04119511e-04 4.13243510e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.00000000e+00 1.10000000e-01]]"
