,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.31424391 0.34423575 0.51319844 0.67297018 0.02625105 0.05687838
  0.00660711 0.23729329 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.4680225  0.33620775 0.80477327 0.84814519 0.00924026 0.01517661
  0.00171862 0.12571928 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[18.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.51868576 0.16437671 0.86621654 0.83380479 0.00836748 0.01681343
  0.00154775 0.13946655 0.         0.         0.         0.
  1.         0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[6.27581120e-01 8.67943525e-01 8.86880755e-01 9.50066149e-01
  2.26662564e-03 1.51121337e-03 3.39736609e-04 4.58163023e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.00000000e+00 6.00000000e-02]]"
5,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[6.91853285e-01 8.45543325e-01 8.90069306e-01 9.48202789e-01
  1.87351368e-03 1.28520024e-03 2.87179078e-04 4.83513288e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 7.00000000e-02]]"
6,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.65893066 -0.1451398   0.89773524  0.76121056  0.00692187  0.02154974
   0.0014152   0.20890264  1.          0.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.60612917 -0.0141008   0.92788965  0.81694859  0.00674759  0.01672714
   0.00125729  0.15831937  1.          0.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[0.001]],[3],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.58217889 0.0298123  0.94926775 0.83810431 0.00663995 0.01508862
  0.00118095 0.1389862  1.         0.         0.         0.
  0.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[2.]],[3],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.5701369  0.04543305 0.96296382 0.84764963 0.00658631 0.01442733
  0.00114254 0.1301942  1.         0.         0.         0.
  0.         0.11      ]]"
