,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  0.          1.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[15.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.59346515  0.54699296  0.1672564   0.14722075  0.21676292  0.50055265
   0.05916633  0.07629738  1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.49027061  0.4587495   0.54268599  0.39966455  0.17447342  0.31909543
   0.0321211   0.07464554  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.47503677  0.38604391  0.7185756   0.51282716  0.14789958  0.25480604
   0.02263624  0.06183092  1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[0 0 1 0 0]]],[[12.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.4426223   0.33526608  0.66830659  0.46464533  0.14821295  0.2893973
   0.02472202  0.07302238  1.          0.          0.          0.
   0.          0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.40011483  0.27061841  0.56999737  0.37651634  0.14903408  0.35280392
   0.02891723  0.09272841  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.34321678  0.17890064  0.3965646   0.23934452  0.14249295  0.45821199
   0.03565781  0.12429271  1.          0.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[0 0 1 0 0]]],[[9.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.24493441  0.04208249  0.06587052  0.08554319  0.1085484   0.59073579
   0.04347155  0.17170113  1.          0.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.03849486 -0.00941023 -0.41819096  0.02894492  0.05647974  0.52538341
   0.04483128  0.34436068  1.          0.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.59082371 0.73765177 0.0094692  0.46756095 0.01584984 0.03025971
  0.0070385  0.47929096 1.         0.         0.         0.
  0.         0.11      ]]"
