,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 1 0 0 0]]],[[6.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43491727  0.61604363 -0.4317604   0.04002445  0.15627263  0.57630807
   0.0900915   0.13730325  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.26529023  0.61645806  0.19638647  0.35177973  0.14636917  0.29125142
   0.04166421  0.16893542  0.          0.          0.          0.
   1.          0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.00981638 0.63083321 0.38557133 0.63828021 0.06319118 0.10118071
  0.01548708 0.18186088 0.         0.         1.         0.
  0.         0.04      ]]"
3,[7.],[[[0 0 0 1 0]]],[[13.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.26910737  0.63879472  0.41603842  0.53910679  0.12231994  0.19011827
   0.02651017  0.12194481  0.          0.          1.          0.
   0.          0.05      ]]"
4,[7.],[[[0 0 0 0 1]]],[[20.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43591377  0.63983381  0.4563823   0.4677847   0.1651791   0.24826774
   0.03242395  0.08634451  0.          0.          1.          0.
   0.          0.06      ]]"
5,[7.],[[[1 0 0 0 0]]],[[0.001]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.54840761  0.64012122  0.49853569  0.42437381  0.19414528  0.28135431
   0.03501657  0.06511001  0.          0.          1.          0.
   0.          0.07      ]]"
6,[30.],[[[0 1 0 0 0]]],[[7.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.75693029  0.64080846  0.06487691  0.08510838  0.24678485  0.54890293
   0.0704693   0.0487345   0.          0.          1.          0.
   0.          0.08      ]]"
7,[30.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.88059795  0.64120775 -0.35193521  0.01495727  0.1985902   0.66480833
   0.09025503  0.03138919  0.          0.          1.          0.
   0.          0.09      ]]"
8,[30.],[[[0 1 0 0 0]]],[[8.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.92866361  0.64161927 -0.43127486  0.00980712  0.1885509   0.68265474
   0.09292141  0.02606587  0.          0.          1.          0.
   0.          0.1       ]]"
9,[30.],[[[0 1 0 0 0]]],[[8.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.94671786  0.64196527 -0.43448672  0.00916591  0.18857992  0.68505836
   0.09278134  0.0244145   0.          0.          1.          0.
   0.          0.11      ]]"
