,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43491727  0.61604363 -0.4317604   0.04002445  0.15627263  0.57630807
   0.0900915   0.13730325  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.26529023  0.61645806  0.19638647  0.35177973  0.14636917  0.29125142
   0.04166421  0.16893542  0.          0.          1.          0.
   0.          0.03      ]]"
2,[30.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.62205458  0.62721115 -0.18175477  0.05554998  0.2032211   0.58281428
   0.08167367  0.07674094  0.          0.          1.          0.
   0.          0.04      ]]"
3,[30.],[[[0 1 0 0 0]]],[[8.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.80429411  0.62910682 -0.40968895  0.01513125  0.18536206  0.66635895
   0.09275295  0.04039477  0.          0.          1.          0.
   0.          0.05      ]]"
4,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.88413191  0.62994474 -0.43366247  0.01087668  0.18474202  0.6812129
   0.09287172  0.03029669  0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[-0.44445965  0.62944317  0.08142042  0.19413581  0.19486041  0.4282116
   0.06012405  0.12266809  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[-0.13367398  0.62921828  0.21580139  0.44102108  0.11068166  0.21074781
   0.03189236  0.20565711  0.          0.          0.          0.
   1.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.117204   0.67619526 0.43904224 0.72424036 0.0408042  0.05760018
  0.00954885 0.16780636 0.         0.         1.         0.
  0.         0.09      ]]"
8,[7.],[[[1 0 0 0 0]]],[[3.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.2082015   0.68869632  0.45693767  0.63028252  0.09749923  0.13456941
   0.02017204  0.11747677  0.          0.          1.          0.
   0.          0.1       ]]"
9,[7.],[[[0 0 0 1 0]]],[[15.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.39321196  0.68996048  0.48410934  0.5463348   0.14463975  0.19561793
   0.02738523  0.08602228  0.          0.          1.          0.
   0.          0.11      ]]"
