,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43491727  0.61604363 -0.4317604   0.04002445  0.15627263  0.57630807
   0.0900915   0.13730325  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.26529023  0.61645806  0.19638647  0.35177973  0.14636917  0.29125142
   0.04166421  0.16893542  0.          0.          1.          0.
   0.          0.03      ]]"
2,[7.],[[[1 0 0 0 0]]],[[2.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43319166  0.61830902  0.30565727  0.33880514  0.18295047  0.32888651
   0.04338474  0.10597321  0.          0.          1.          0.
   0.          0.04      ]]"
3,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.55570281  0.61874247  0.39199692  0.32611874  0.20954309  0.34804156
   0.04315926  0.07313734  0.          0.          1.          0.
   0.          0.05      ]]"
4,[7.],[[[0 1 0 0 0]]],[[6.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.64210665  0.61889017  0.45873734  0.318542    0.22784531  0.35596833
   0.04219283  0.05545146  0.          0.          1.          0.
   0.          0.06      ]]"
5,[7.],[[[0 1 0 0 0]]],[[8.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.70100987  0.61895829  0.50913119  0.31579158  0.23986572  0.35774615
   0.04106895  0.0455276   0.          0.          1.          0.
   0.          0.07      ]]"
6,[7.],[[[1 0 0 0 0]]],[[2.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.73995709  0.61899805  0.54673904  0.31658643  0.24736863  0.35630095
   0.04000666  0.03973721  0.          0.          1.          0.
   0.          0.08      ]]"
7,[7.],[[[0 1 0 0 0]]],[[7.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.76492631  0.61902559  0.57494909  0.31984136  0.25171369  0.35314149
   0.03905506  0.03624841  1.          0.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.79403287  0.60684407  0.65745771  0.35351744  0.25012958  0.33045864
   0.03496401  0.03093034  1.          0.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[0 0 1 0 0]]],[[12.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.82292724  0.59872407  0.63138121  0.31045678  0.26218668  0.36015466
   0.03758636  0.02961551  1.          0.          0.          0.
   0.          0.11      ]]"
