,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 1. 0.]]],[[15.]],"[[-0.05587412  0.72193813  0.1978967   0.50948119  0.09064317  0.15183851
   0.02654459  0.22149257  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.29824671 -0.06695245  0.80580455  0.7027666   0.0240325   0.07369217
   0.00480722  0.19470149  1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 0 1 0 0]]],[[9.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.41756308 0.30225882 0.81818485 0.84379911 0.01100933 0.01884291
  0.00200553 0.12434311 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.4870559  0.19154307 0.87990677 0.84571636 0.00873313 0.0166331
  0.00156074 0.12735672 0.         0.         0.         0.
  1.         0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[6.01618648e-01 8.62205863e-01 8.97652626e-01 9.51348305e-01
  2.42310087e-03 1.61468051e-03 3.56356730e-04 4.42575328e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 6.00000000e-02]]"
5,[0.],[[[0 0 0 0 1]]],[[20.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.60537672 -0.07458886  0.90543091  0.78763556  0.00756036  0.02101622
   0.00147443  0.18231344  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[3.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.58132768 0.04422531 0.93467498 0.83521664 0.00675657 0.0152327
  0.00121724 0.14157683 1.         0.         0.         0.
  0.         0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[0.001]],[3],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.57021201 0.05064108 0.9536261  0.84493905 0.00667867 0.01464526
  0.0011698  0.13256726 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[4.]],[3],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.56408226 0.05501305 0.9659102  0.85104322 0.00660108 0.01421194
  0.00113559 0.12700814 0.         0.         0.         0.
  1.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[6.63514376e-01 8.53752851e-01 9.70150352e-01 9.60278273e-01
  1.66261743e-03 1.04339700e-03 2.28874953e-04 3.67868729e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e-01]]"
