,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43491727  0.61604363 -0.4317604   0.04002445  0.15627263  0.57630807
   0.0900915   0.13730325  0.          1.          0.          0.
   0.          0.02      ]]"
1,[21.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[7.]],"[[-0.77045792  0.99592233 -0.72934127  0.01383648  0.20895915  0.58280337
   0.13854381  0.05585726  0.          1.          0.          0.
   0.          0.03      ]]"
2,[15.],[[[0 0 0 1 0]]],[[13.]],[4],[0.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.72821009  0.99910951 -0.70593524  0.01714195  0.21050984  0.57011867
   0.13728966  0.06493988  0.          0.          1.          0.
   0.          0.04      ]]"
3,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.32747009  0.99848986  0.27943787  0.58382964  0.13727088  0.14068931
   0.03082441  0.10738572  0.          0.          1.          0.
   0.          0.05      ]]"
4,[7.],[[[1 0 0 0 0]]],[[1.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.45640144  0.99844903  0.31827709  0.53551126  0.1738541   0.17256416
   0.0358402   0.08223023  1.          0.          0.          0.
   0.          0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.2733002   0.74294007  0.68063867  0.77379024  0.07549546  0.07740587
   0.01150435  0.06180409  0.          0.          1.          0.
   0.          0.07      ]]"
6,[7.],[[[1 0 0 0 0]]],[[4.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.42210484  0.74333727  0.68849969  0.708413    0.11063662  0.11322946
   0.01596839  0.05175254  0.          1.          0.          0.
   0.          0.08      ]]"
7,[5.],[[[0 1 0 0 0]]],[[8.]],[1],[15.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[7.]],"[[-0.70076704  0.94079971  0.71330661  0.64198625  0.17702462  0.1322524
   0.02145237  0.02728434  0.          1.          0.          0.
   0.          0.09      ]]"
8,[3.],[[[1 0 0 0 0]]],[[2.]],[1],[11.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.78815722  0.80346429  0.73161477  0.5214926   0.2231501   0.20291704
   0.02688775  0.02555251  1.          0.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.81496882  0.79451245  0.85628331  0.59343004  0.20149818  0.16479975
   0.02078385  0.01948824  0.          0.          1.          0.
   0.          0.11      ]]"
