,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43491727  0.61604363 -0.4317604   0.04002445  0.15627263  0.57630807
   0.0900915   0.13730325  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.21752939  0.06188092 -0.09848367  0.12223299  0.05066051  0.30748257
   0.0282415   0.49138245  1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[6.00697041e-01 6.53919756e-01 7.77566969e-01 9.01608825e-01
  4.29501571e-03 4.42510843e-03 7.78426998e-04 8.88925940e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 4.00000000e-02]]"
3,[0.],[[[1 0 0 0 0]]],[[3.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.60969043 0.01427961 0.81387305 0.76427203 0.00811771 0.02151581
  0.00172188 0.20437254 1.         0.         0.         0.
  0.         0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.58823299 0.06653813 0.88867998 0.81976837 0.00709546 0.01615907
  0.00134457 0.15563253 1.         0.         0.         0.
  0.         0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[19.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.57544845 0.05839071 0.92521048 0.8344723  0.00691557 0.01540082
  0.00125243 0.14195888 1.         0.         0.         0.
  0.         0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.56759202 0.05947319 0.9476071  0.844459   0.00675489 0.0147004
  0.00118756 0.13289824 1.         0.         0.         0.
  0.         0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.56294787 0.05930885 0.96197438 0.85040128 0.00664925 0.01427677
  0.00114739 0.12752537 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.56019461 0.05875207 0.97150862 0.85414046 0.00657544 0.01400199
  0.00112097 0.12416121 1.         0.         0.         0.
  0.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.55854869 0.05803619 0.97796452 0.85655397 0.00652345 0.01382073
  0.00110319 0.12199872 1.         0.         0.         0.
  0.         0.11      ]]"
