,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43491727  0.61604363 -0.4317604   0.04002445  0.15627263  0.57630807
   0.0900915   0.13730325  0.          0.          0.          1.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 1. 0.]]],[[15.]],"[[-0.58993435  0.07627787  0.80724269  0.32485813  0.16948715  0.43292072
   0.02479236  0.0479416   1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.54423285  0.06478918 -0.56343687  0.00455852  0.08083839  0.79224914
   0.06269934  0.05965461  0.          1.          0.          0.
   0.          0.04      ]]"
3,[15.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.82332283  0.98265922 -0.70834255  0.01224783  0.21233213  0.59354264
   0.13565841  0.04621895  0.          0.          1.          0.
   0.          0.05      ]]"
4,[30.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.77190709  0.9827292  -0.44296563  0.03478735  0.25044543  0.5400002
   0.11804107  0.056726    1.          0.          0.          0.
   0.          0.06      ]]"
5,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.17127515  0.83302021 -0.28675124  0.17583679  0.14226626  0.32317445
   0.06969981  0.28902271  0.          0.          0.          0.
   1.          0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.11252914 0.77083647 0.05182853 0.46968064 0.0658821  0.11711726
  0.02383403 0.323486   1.         0.         0.         0.
  0.         0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.497329   0.17878695 0.77059948 0.78974402 0.01075221 0.02320754
  0.00220745 0.17408876 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.53518134 0.18370715 0.86369109 0.8379305  0.00779458 0.01523143
  0.00144467 0.13759881 0.         0.         1.         0.
  0.         0.1       ]]"
9,[30.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.31142476  0.63471162  0.72807366  0.74387479  0.08487134  0.09826578
   0.01248793  0.06050015  1.          0.          0.          0.
   0.          0.11      ]]"
