,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43491727  0.61604363 -0.4317604   0.04002445  0.15627263  0.57630807
   0.0900915   0.13730325  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 1 0]]],[[16.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.26529023  0.61645806  0.19638647  0.35177973  0.14636917  0.29125142
   0.04166421  0.16893542  0.          0.          1.          0.
   0.          0.03      ]]"
2,[7.],[[[1 0 0 0 0]]],[[1.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43319166  0.61830902  0.30565727  0.33880514  0.18295047  0.32888651
   0.04338474  0.10597321  0.          1.          0.          0.
   0.          0.04      ]]"
3,[6.],[[[0 0 1 0 0]]],[[11.]],[1],[18.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[8.]],"[[-0.73638886  0.96425134  0.4964093   0.45962936  0.24594843  0.21907912
   0.03801297  0.0373301   0.          0.          1.          0.
   0.          0.05      ]]"
4,[7.],[[[0 0 1 0 0]]],[[9.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.77694815  0.9642542   0.5252772   0.45161682  0.25583866  0.22198492
   0.03772786  0.0328318   0.          0.          1.          0.
   0.          0.06      ]]"
5,[7.],[[[0 0 1 0 0]]],[[12.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.80610192  0.96425623  0.55176479  0.45013723  0.26162761  0.22152923
   0.03704427  0.02966158  0.          1.          0.          0.
   0.          0.07      ]]"
6,[3.],[[[0 0 1 0 0]]],[[11.]],[1],[11.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.85168117  0.85200787  0.60282701  0.39676028  0.27533585  0.26405025
   0.03744209  0.02641155  0.          1.          0.          0.
   0.          0.08      ]]"
7,[3.],[[[0 1 0 0 0]]],[[7.]],[1],[11.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.86399078  0.7960043   0.64362234  0.38972947  0.27401033  0.27537537
   0.03596342  0.02492145  0.          1.          0.          0.
   0.          0.09      ]]"
8,[4.],[[[1 0 0 0 0]]],[[3.]],[1],[13.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[6.]],"[[-0.86858928  0.76214349  0.66824776  0.38749948  0.27206013  0.28124276
   0.03498146  0.02421625  0.          0.          1.          0.
   0.          0.1       ]]"
9,[7.],[[[0 1 0 0 0]]],[[5.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.85447854  0.76214886  0.68372411  0.41007498  0.26365799  0.26833233
   0.03341635  0.02451834  0.          1.          0.          0.
   0.          0.11      ]]"
