,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.03305895  0.10666128  0.08709264  0.16161865  0.08756892  0.41901615
   0.03570895  0.29608738  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.31424391 0.34423575 0.51319844 0.67297018 0.02625105 0.05687838
  0.00660711 0.23729329 0.         0.         0.         0.
  1.         0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.47525448 0.87871152 0.68427354 0.91003156 0.00607604 0.0048816
  0.00110672 0.07790418 0.         0.         0.         0.
  1.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[5.72507381e-01 8.73001695e-01 7.04991102e-01 9.14612770e-01
  4.22394462e-03 3.34132137e-03 7.74024404e-04 7.70479068e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 5.00000000e-02]]"
4,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.61749369 0.02296782 0.74509162 0.72476381 0.0089017  0.02487885
  0.00205053 0.23940507 0.         0.         0.         0.
  1.         0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[7.10899532e-01 8.79910946e-01 8.05833340e-01 9.36520815e-01
  2.06992123e-03 1.46050518e-03 3.49435984e-04 5.95992617e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 7.00000000e-02]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.68169141 -0.13713144  0.82155371  0.7162447   0.00731818  0.02420718
   0.00164716  0.25058281  0.          0.          0.          0.
   1.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[7.61007905e-01 8.61257732e-01 8.62111628e-01 9.44285691e-01
  1.56340667e-03 1.07251678e-03 2.51824385e-04 5.28265685e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 9.00000000e-02]]"
8,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.70219517 -0.2097739   0.87116778  0.72206169  0.00671007  0.02362394
   0.00146408  0.2461402   1.          0.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.62513196 -0.0559766   0.90965378  0.7958563   0.00688734  0.01851508
   0.00133658  0.17740476  0.          0.          1.          0.
   0.          0.11      ]]"
