,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 0 0 1]]],[[20.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43491727  0.61604363 -0.4317604   0.04002445  0.15627263  0.57630807
   0.0900915   0.13730325  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.26529023  0.61645806  0.19638647  0.35177973  0.14636917  0.29125142
   0.04166421  0.16893542  0.          0.          1.          0.
   0.          0.03      ]]"
2,[7.],[[[0 0 0 0 1]]],[[19.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43319166  0.61830902  0.30565727  0.33880514  0.18295047  0.32888651
   0.04338474  0.10597321  0.          0.          1.          0.
   0.          0.04      ]]"
3,[7.],[[[1 0 0 0 0]]],[[1.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.55570281  0.61874247  0.39199692  0.32611874  0.20954309  0.34804156
   0.04315926  0.07313734  0.          0.          0.          1.
   0.          0.05      ]]"
4,[11.],[[[0 0 1 0 0]]],[[10.]],[1],[33.],[[0 0 0 0 0]],[[[0. 0. 0. 1. 0.]]],[[15.]],"[[-0.72428548  0.8569538  -0.36674151  0.03851078  0.23194188  0.56208718
   0.105191    0.06226926  0.          0.          1.          0.
   0.          0.06      ]]"
5,[7.],[[[0 0 1 0 0]]],[[12.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.69206834  0.85704929  0.17073348  0.21116288  0.27209407  0.39097822
   0.06521902  0.06054574  0.          1.          0.          0.
   0.          0.07      ]]"
6,[3.],[[[0 0 0 1 0]]],[[14.]],[1],[11.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.82551956  0.67397594  0.42772338  0.21392383  0.28141943  0.4197033
   0.05033018  0.03462331  0.          0.          1.          0.
   0.          0.08      ]]"
7,[7.],[[[0 0 0 0 1]]],[[18.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.84457159  0.67399275  0.48180881  0.23437138  0.28419626  0.40251029
   0.04734943  0.03157274  0.          0.          1.          0.
   0.          0.09      ]]"
8,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.85344863  0.67400575  0.52055377  0.25256976  0.28437886  0.38805935
   0.04509909  0.02989306  0.          1.          0.          0.
   0.          0.1       ]]"
9,[3.],[[[0 0 1 0 0]]],[[9.]],[1],[11.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.86684     0.65102088  0.50206846  0.22435321  0.28681943  0.4129954
   0.04665476  0.02917731  0.          1.          0.          0.
   0.          0.11      ]]"
