,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.44863909 0.93773019 0.30579689 0.76701415 0.01410398 0.01495764
  0.00394735 0.199977   1.         0.         0.         0.
  0.         0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.65034366 0.23163083 0.56887639 0.68463731 0.00892051 0.02144986
  0.00240516 0.28258723 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[0 1 0 0 0]]],[[5.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.64247084 0.09093422 0.77491152 0.76689857 0.00725625 0.0177337
  0.0015908  0.20652068 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.6090107  0.03491022 0.86297899 0.79809022 0.00723191 0.01770835
  0.00143638 0.17553313 1.         0.         0.         0.
  0.         0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[19.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.58636737 0.04690402 0.91152263 0.82534438 0.00695807 0.01597391
  0.00128987 0.15043382 0.         0.         0.         0.
  1.         0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[6.82257652e-01 8.61834347e-01 9.24911559e-01 9.54793632e-01
  1.73285871e-03 1.12134556e-03 2.52690457e-04 4.20994349e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.00000000e+00 7.00000000e-02]]"
6,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[7.36005723e-01 8.31110716e-01 9.26648200e-01 9.52198744e-01
  1.50575757e-03 1.01729843e-03 2.24813208e-04 4.50533703e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.00000000e+00 8.00000000e-02]]"
7,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[7.80393362e-01 8.17526996e-01 9.28298652e-01 9.50885475e-01
  1.31845300e-03 9.06308996e-04 1.99934846e-04 4.66898233e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.00000000e+00 9.00000000e-02]]"
8,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[8.16614807e-01 8.02243769e-01 9.29833829e-01 9.49422121e-01
  1.18915050e-03 8.34255363e-04 1.82827251e-04 4.83716242e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.00000000e+00 1.00000000e-01]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[8.46081436e-01 7.87584841e-01 9.31289077e-01 9.48016644e-01
  1.09605805e-03 7.84315343e-04 1.70488289e-04 4.99325059e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e-01]]"
