,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[45.],[[0 0 0 0 0]],[[[0. 0. 0. 1. 0.]]],[[15.]],"[[-0.05587412  0.72193813  0.1978967   0.50948119  0.09064317  0.15183851
   0.02654459  0.22149257  1.          0.          0.          0.
   0.          0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.29824671 -0.06695245  0.80580455  0.7027666   0.0240325   0.07369217
   0.00480722  0.19470149  1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.41756308 0.30225882 0.81818485 0.84379911 0.01100933 0.01884291
  0.00200553 0.12434311 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[3.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.4870559  0.19154307 0.87990677 0.84571636 0.00873313 0.0166331
  0.00156074 0.12735672 1.         0.         0.         0.
  0.         0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.52289194 0.14576675 0.91821504 0.85178649 0.0075378  0.01481566
  0.00131888 0.12454116 0.         0.         0.         0.
  1.         0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[6.29933357e-01 8.60032976e-01 9.29382026e-01 9.55597222e-01
  2.04275735e-03 1.32278109e-03 2.91823497e-04 4.07453515e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 7.00000000e-02]]"
6,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.61923248 -0.10745335  0.93406665  0.79328454  0.00706735  0.02008308
   0.00135081  0.17821424  0.          0.          0.          0.
   1.          0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[7.11446762e-01 8.55170846e-01 9.44234252e-01 9.56719577e-01
  1.51186588e-03 9.68820357e-04 2.17739522e-04 4.05820161e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.00000000e+00 9.00000000e-02]]"
8,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[7.59672761e-01 8.21585178e-01 9.45406675e-01 9.53936219e-01
  1.34527148e-03 9.04697459e-04 1.98351481e-04 4.36154194e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.00000000e+00 1.00000000e-01]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[7.99512744e-01 8.07479024e-01 9.46542919e-01 9.52574372e-01
  1.19827106e-03 8.21137102e-04 1.79342300e-04 4.52268384e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e-01]]"
