,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43491727  0.61604363 -0.4317604   0.04002445  0.15627263  0.57630807
   0.0900915   0.13730325  0.          0.          1.          0.
   0.          0.02      ]]"
1,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.26529023  0.61645806  0.19638647  0.35177973  0.14636917  0.29125142
   0.04166421  0.16893542  0.          0.          0.          0.
   1.          0.03      ]]"
2,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.00981638 0.63083321 0.38557133 0.63828021 0.06319118 0.10118071
  0.01548708 0.18186088 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[3.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.27250174 -0.02745552  0.79435658  0.70675451  0.02562138  0.07485714
   0.00509341  0.18767351  1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.40109676 0.2960681  0.83297628 0.84780568 0.01132951 0.01931074
  0.00202129 0.11953288 0.         0.         0.         0.
  1.         0.06      ]]"
5,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[5.31553805e-01 8.50624919e-01 8.59144926e-01 9.44348156e-01
  3.41774547e-03 2.41373549e-03 5.17385022e-04 4.93029095e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 7.00000000e-02]]"
6,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.56630433 -0.01887032  0.87286186  0.78626806  0.00864056  0.02279849
   0.00170239  0.18059045  1.          0.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[18.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.56334823 0.09726031 0.91851521 0.8410483  0.00698028 0.01474884
  0.00125455 0.13596806 1.         0.         0.         0.
  0.         0.09      ]]"
8,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.56195521 0.07123211 0.94293118 0.84521067 0.0068566  0.01472536
  0.0012058  0.13200158 0.         0.         0.         0.
  1.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[6.61958158e-01 8.57530832e-01 9.50649679e-01 9.58078980e-01
  1.74689421e-03 1.11083407e-03 2.45787989e-04 3.88174914e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.00000000e+00 1.10000000e-01]]"
