,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.44863909 0.93773019 0.30579689 0.76701415 0.01410398 0.01495764
  0.00394735 0.199977   1.         0.         0.         0.
  0.         0.02      ]]"
1,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.65034366 0.23163083 0.56887639 0.68463731 0.00892051 0.02144986
  0.00240516 0.28258723 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[0 0 0 0 1]]],[[17.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.64247084 0.09093422 0.77491152 0.76689857 0.00725625 0.0177337
  0.0015908  0.20652068 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[19.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.6090107  0.03491022 0.86297899 0.79809022 0.00723191 0.01770835
  0.00143638 0.17553313 1.         0.         0.         0.
  0.         0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[3.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.58636737 0.04690402 0.91152263 0.82534438 0.00695807 0.01597391
  0.00128987 0.15043382 1.         0.         0.         0.
  0.         0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[2.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.57345772 0.05359993 0.93923318 0.839477   0.00679267 0.01503411
  0.00121064 0.13748561 0.         0.         0.         0.
  1.         0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[6.71457887e-01 8.58052969e-01 9.47663724e-01 9.57667947e-01
  1.70440506e-03 1.08564459e-03 2.41322487e-04 3.93007472e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 8.00000000e-02]]"
7,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.64234555 -0.14928699  0.95074868  0.78982908  0.00662516  0.01973163
   0.00126607  0.18254812  0.          0.          0.          0.
   1.          0.09      ]]"
8,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[7.29489207e-01 8.50440979e-01 9.57119823e-01 9.57937181e-01
  1.38737494e-03 8.83709115e-04 1.98092806e-04 3.95935960e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.00000000e-01]]"
9,[0.],[[[1 0 0 0 0]]],[[3.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.67528862 -0.20868909  0.95939147  0.77631629  0.00622046  0.02009455
   0.0012102   0.19615859  0.          0.          0.          0.
   1.          0.11      ]]"
