,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.43491727  0.61604363 -0.4317604   0.04002445  0.15627263  0.57630807
   0.0900915   0.13730325  0.          1.          0.          0.
   0.          0.02      ]]"
1,[15.],[[[0 1 0 0 0]]],[[5.]],[4],[0.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.7244584   0.99446023 -0.68393135  0.0184684   0.21264972  0.56769758
   0.13540548  0.06577878  0.          0.          1.          0.
   0.          0.03      ]]"
2,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.344964    0.99385858  0.26148415  0.55712599  0.14659175  0.15408579
   0.03350875  0.10868774  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.06551804  0.48085254  0.66037297  0.73869061  0.05599174  0.08671668
   0.01009405  0.10850691  1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.10905278 0.01541099 0.84850669 0.72217345 0.03654753 0.09554444
  0.00639505 0.13933948 1.         0.         0.         0.
  0.         0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[4.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.28750101 0.1174197  0.78481704 0.7597807  0.02178767 0.05141995
  0.0042078  0.16280383 1.         0.         0.         0.
  0.         0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[19.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.40840834 0.26817086 0.88196599 0.86147559 0.01026661 0.01741089
  0.00174554 0.10910139 1.         0.         0.         0.
  0.         0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[3.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.47738606 0.17459054 0.9186759  0.85741061 0.00844778 0.01591062
  0.00144426 0.1167867  0.         0.         1.         0.
  0.         0.09      ]]"
8,[7.],[[[1 0 0 0 0]]],[[3.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.06732848  0.27855897  0.91958898  0.81139296  0.0415323   0.06822072
   0.00583102  0.07302301  1.          0.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[0 0 0 0 1]]],[[17.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.12414297 0.02571848 0.92925346 0.78003001 0.02982007 0.07091048
  0.00474067 0.1144988  0.         0.         1.         0.
  0.         0.11      ]]"
