,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[15.],[[[0 0 0 0 1]]],[[20.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.24991852  0.32486841 -0.14899945  0.08129906  0.12348305  0.53665322
   0.05859364  0.19997099  0.          0.          1.          0.
   0.          0.02      ]]"
1,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.39784881  0.33211088  0.29567546  0.21805416  0.16300718  0.45813078
   0.04320969  0.11759823  1.          0.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 1 0 0 0]]],[[7.]],[1],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[-0.28570911  0.16624586  0.48989451  0.32793611  0.12814783  0.38285419
   0.02927262  0.13178922  0.          0.          1.          0.
   0.          0.04      ]]"
3,[30.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.64920294  0.17551601 -0.08828829  0.0231694   0.1391722   0.72940046
   0.05702419  0.05123375  0.          0.          1.          0.
   0.          0.05      ]]"
4,[30.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.84730542  0.17792657 -0.41794425  0.00396619  0.11023125  0.79915708
   0.06325186  0.02339368  0.          0.          1.          0.
   0.          0.06      ]]"
5,[15.],[[[0 0 1 0 0]]],[[12.]],[2],[15.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.89291859  0.17830227 -0.31569177  0.00491057  0.12070719  0.79360765
   0.06039703  0.0203775   0.          0.          1.          0.
   0.          0.07      ]]"
6,[7.],[[[0 0 1 0 0]]],[[12.]],[1],[22.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-9.05010760e-01  1.78418323e-01 -8.77174437e-01  6.44215208e-04
   7.38140494e-02  8.36748242e-01  7.23636076e-02  1.64298881e-02
   0.00000000e+00  1.00000000e+00  0.00000000e+00  0.00000000e+00
   0.00000000e+00  8.00000000e-02]]"
7,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[15.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.82442665  0.44020233 -0.99102092  0.00113628  0.09244318  0.78070867
   0.09819     0.02752188  0.          1.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[15.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.57376659  0.52334136 -0.83136976  0.0054392   0.1117884   0.70428681
   0.10294085  0.07554475  0.          1.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[15.],[[0 0 0 0 0]],[[[0. 1. 0. 0. 0.]]],[[5.]],"[[-0.34728161  0.53560632  0.07277538  0.19577375  0.16711347  0.42583245
   0.05522961  0.15605065  0.          1.          0.          0.
   0.          0.11      ]]"
