,adv action,condition,git,investment,repay
0,[0],"""adv""","('891f9fe04ff730c3d04a211af23ac10ee3bd72d3', 'vec')",10,[0.]
1,[0],"""adv""","('891f9fe04ff730c3d04a211af23ac10ee3bd72d3', 'vec')",3,[0.]
2,[4],"""adv""","('891f9fe04ff730c3d04a211af23ac10ee3bd72d3', 'vec')",0,[0.]
3,[4],"""adv""","('891f9fe04ff730c3d04a211af23ac10ee3bd72d3', 'vec')",2,[6.]
4,[2],"""adv""","('891f9fe04ff730c3d04a211af23ac10ee3bd72d3', 'vec')",8,[12.]
5,[1],"""adv""","('891f9fe04ff730c3d04a211af23ac10ee3bd72d3', 'vec')",12,[9.]
6,[1],"""adv""","('891f9fe04ff730c3d04a211af23ac10ee3bd72d3', 'vec')",7,[5.25]
7,[1],"""adv""","('891f9fe04ff730c3d04a211af23ac10ee3bd72d3', 'vec')",10,[7.5]
8,[0],"""adv""","('891f9fe04ff730c3d04a211af23ac10ee3bd72d3', 'vec')",9,[0.]
9,[0],"""adv""","('891f9fe04ff730c3d04a211af23ac10ee3bd72d3', 'vec')",3,[0.]
