,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63513958  1.         -0.45462784  0.30301222  0.01718019  0.0654805
   0.01393149  0.60039556  0.          0.          0.          0.
   1.          0.2       ]]"
1,[30.],[[[0 0 1 0 0]]],[[10.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89369804  1.         -0.45003581  0.30732638  0.0076743   0.03053718
   0.00736001  0.64710212  1.          0.          0.          0.
   0.          0.3       ]]"
2,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.94901842  0.99182594 -0.26365924  0.44773263  0.00663519  0.02260377
   0.00662479  0.51640368  1.          0.          0.          0.
   0.          0.4       ]]"
3,[0.],[[[0 1 0 0 0]]],[[6.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.95530248  0.98809052 -0.1104193   0.57265258  0.00622337  0.01850386
   0.00625535  0.3963649   0.          0.          0.          0.
   1.          0.5       ]]"
4,[45.],[[[1 0 0 0 0]]],[[4.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.94721234  1.         -0.54160792  0.24540837  0.0061821   0.02698751
   0.00613319  0.71528888  0.          0.          0.          0.
   1.          0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97774947  0.99832952 -0.23486017  0.47312397  0.00600654  0.01998919
   0.00609877  0.49478158  1.          0.          0.          0.
   0.          0.7       ]]"
6,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.96287024  0.98976302 -0.09096088  0.5888055   0.00600463  0.01755451
   0.00606302  0.38157237  0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.97755325 0.99628681 0.00641087 0.66591561 0.0053263  0.01425942
  0.00542302 0.30907562 0.         0.         0.         0.
  1.         0.9       ]]"
8,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.98287088 0.99660337 0.06852315 0.70998842 0.00495204 0.01254339
  0.00506177 0.26745448 0.         0.         0.         0.
  1.         1.        ]]"
9,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.98450744 0.99641919 0.11112097 0.73802024 0.00471838 0.01150384
  0.00483025 0.24092734 1.         0.         0.         0.
  0.         1.1       ]]"
