,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 1 0 0]]],[[10.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63513958  1.         -0.45462784  0.30301222  0.01718019  0.0654805
   0.01393149  0.60039556  0.          0.          0.          0.
   1.          0.2       ]]"
1,[30.],[[[0 0 0 0 1]]],[[18.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89369804  1.         -0.45003581  0.30732638  0.0076743   0.03053718
   0.00736001  0.64710212  0.          0.          0.          0.
   1.          0.3       ]]"
2,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95483416  0.99806529 -0.18594304  0.51412731  0.00638436  0.02024368
   0.00639017  0.45285451  1.          0.          0.          0.
   0.          0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.95305538  0.9889915  -0.04730774  0.62316173  0.00603086  0.01692301
   0.00605479  0.34782961  1.          0.          0.          0.
   0.          0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.94315678 0.98456907 0.07176007 0.70891565 0.00565931 0.0142573
  0.00565968 0.26550803 1.         0.         0.         0.
  0.         0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.93015766 0.98127401 0.17338786 0.77199656 0.0053007  0.01216736
  0.00526704 0.20526835 0.         0.         0.         0.
  1.         0.7       ]]"
6,[45.],[[[1 0 0 0 0]]],[[0.001]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.91032505  1.         -0.48323312  0.28402838  0.00717728  0.02952003
   0.00695586  0.67231846  0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.96239859  0.99816126 -0.20332631  0.49958703  0.00626409  0.02020438
   0.00629942  0.46764496  0.          0.          0.          0.
   1.          0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97907764  0.99741077 -0.06285435  0.613469    0.00557285  0.01588201
   0.00567398  0.35940224  0.          0.          0.          0.
   1.          1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.98449957 0.99695218 0.02282931 0.67800957 0.00513597 0.0135607
  0.00525252 0.29804125 1.         0.         0.         0.
  0.         1.1       ]]"
