,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 0 0 1]]],[[19.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63513958  1.         -0.45462784  0.30301222  0.01718019  0.0654805
   0.01393149  0.60039556  0.          0.          0.          0.
   1.          0.2       ]]"
1,[30.],[[[1 0 0 0 0]]],[[1.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89369804  1.         -0.45003581  0.30732638  0.0076743   0.03053718
   0.00736001  0.64710212  1.          0.          0.          0.
   0.          0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.94901842  0.99182594 -0.26365924  0.44773263  0.00663519  0.02260377
   0.00662479  0.51640368  0.          0.          0.          0.
   1.          0.4       ]]"
3,[30.],[[[1 0 0 0 0]]],[[2.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97058409  1.         -0.40470091  0.33855233  0.00608593  0.02357206
   0.00613778  0.6256519   0.          0.          0.          0.
   1.          0.5       ]]"
4,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98497403  0.99808359 -0.17313141  0.52410096  0.00577633  0.0182044
   0.00589641  0.44602185  1.          0.          0.          0.
   0.          0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.96193105  0.98906136 -0.03935429  0.6292358   0.00583167  0.01627264
   0.00588893  0.34277096  1.          0.          0.          0.
   0.          0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.94577324 0.98456907 0.07768587 0.71292061 0.0055806  0.01399048
  0.00559074 0.26191765 0.         0.         0.         0.
  1.         0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.9663347  0.99503076 0.1174707  0.74178153 0.00496908 0.01201232
  0.00502982 0.23620722 1.         0.         0.         0.
  0.         0.9       ]]"
8,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.93629825 0.98408431 0.20855044 0.79235083 0.00496728 0.01104503
  0.00495257 0.18668427 0.         0.         0.         0.
  1.         1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.95846283 0.99429721 0.2100189  0.79558229 0.00457419 0.01015759
  0.00461154 0.18507436 0.         0.         0.         0.
  1.         1.1       ]]"
