,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 1 0 0]]],[[10.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63513958  1.         -0.45462784  0.30301222  0.01718019  0.0654805
   0.01393149  0.60039556  0.          0.          0.          0.
   1.          0.2       ]]"
1,[30.],[[[0 0 0 0 1]]],[[17.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89369804  1.         -0.45003581  0.30732638  0.0076743   0.03053718
   0.00736001  0.64710212  0.          0.          0.          0.
   1.          0.3       ]]"
2,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95483416  0.99806529 -0.18594304  0.51412731  0.00638436  0.02024368
   0.00639017  0.45285451  0.          0.          1.          0.
   0.          0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[ 0.61274695  0.99585283 -0.09649511  0.5780443   0.01772092  0.04872416
   0.01422862  0.34128204  0.          0.          1.          0.
   0.          0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[0.31921902 0.99369681 0.00718583 0.61051261 0.03859924 0.09165812
  0.0256607  0.23356934 0.         0.         1.         0.
  0.         0.6       ]]"
5,[30.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[-0.40468621  1.         -0.27181756  0.16567609  0.17235033  0.46042356
   0.07130718  0.13024281  0.          0.          0.          0.
   1.          0.7       ]]"
6,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[-0.04824145  0.99443281 -0.0277403   0.45411512  0.09716889  0.22262353
   0.05086726  0.17522524  1.          0.          0.          0.
   0.          0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.2622664  0.9777596  0.15047577 0.68716991 0.04027927 0.08367043
  0.02597354 0.16290687 0.         0.         0.         0.
  1.         0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.50060779 0.98895901 0.12241206 0.71959895 0.02075619 0.04598894
  0.0155622  0.19809373 0.         0.         0.         0.
  1.         1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.69191074 0.99313283 0.12354088 0.73887277 0.01160175 0.0265488
  0.00983486 0.21314174 0.         0.         0.         0.
  1.         1.1       ]]"
