,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 1 0 0]]],[[9.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63513958  1.         -0.45462784  0.30301222  0.01718019  0.0654805
   0.01393149  0.60039556  0.          0.          0.          0.
   1.          0.2       ]]"
1,[30.],[[[0 0 0 0 1]]],[[18.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89369804  1.         -0.45003581  0.30732638  0.0076743   0.03053718
   0.00736001  0.64710212  0.          0.          0.          0.
   1.          0.3       ]]"
2,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95483416  0.99806529 -0.18594304  0.51412731  0.00638436  0.02024368
   0.00639017  0.45285451  1.          0.          0.          0.
   0.          0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.95305538  0.9889915  -0.04730774  0.62316173  0.00603086  0.01692301
   0.00605479  0.34782961  0.          0.          0.          0.
   1.          0.5       ]]"
4,[45.],[[[0 0 0 0 1]]],[[19.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.94139934  1.         -0.52882731  0.25352439  0.00634569  0.02735402
   0.00627253  0.70650339  0.          0.          0.          0.
   1.          0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97537148  0.9982971  -0.22829102  0.47861755  0.00604497  0.0199894
   0.00612876  0.48921931  1.          0.          0.          0.
   0.          0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.96181703  0.98966777 -0.08515575  0.59343654  0.00600506  0.01746108
   0.00605982  0.3770375   0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.97698474 0.99625355 0.01007174 0.6686011  0.00531987 0.01419381
  0.00541472 0.30647045 0.         0.         0.         0.
  1.         0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.98255575 0.99658537 0.07097949 0.7116546  0.0049452  0.01249764
  0.0050539  0.2658487  1.         0.         0.         0.
  0.         1.        ]]"
9,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.94607782 0.98542631 0.16775554 0.76981658 0.005054   0.01167515
  0.00506699 0.20838732 1.         0.         0.         0.
  0.         1.1       ]]"
