,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 1 0 0]]],[[9.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63513958  1.         -0.45462784  0.30301222  0.01718019  0.0654805
   0.01393149  0.60039556  1.          0.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[0 0 0 0 1]]],[[17.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.85771686  0.99052525 -0.23519948  0.4718928   0.00883107  0.0288493
   0.00831578  0.48211107  0.          0.          0.          0.
   1.          0.3       ]]"
2,[30.],[[[0 0 0 0 1]]],[[19.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.94561374  1.         -0.40141776  0.3416501   0.00660015  0.02537191
   0.00654962  0.61982822  0.          0.          0.          0.
   1.          0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97506899  0.9980377  -0.16871552  0.52796656  0.00595205  0.01864995
   0.0060372   0.4413943   0.          0.          0.          0.
   1.          0.5       ]]"
4,[30.],[[[0 0 0 0 1]]],[[18.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97344917  1.         -0.37661228  0.3597354   0.00607083  0.02293537
   0.00613553  0.60512286  0.          0.          0.          0.
   1.          0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98579168  0.99802577 -0.15912893  0.53564745  0.00573199  0.01784025
   0.00585512  0.43492517  0.          0.          0.          0.
   1.          0.7       ]]"
6,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97570908  1.         -0.37310839  0.36236578  0.00603111  0.02272255
   0.00610453  0.60277605  0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98664218  0.99802142 -0.15755111  0.53692949  0.00571302  0.01775861
   0.00583905  0.43375984  0.          0.          0.          0.
   1.          0.9       ]]"
8,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98890865  0.99731898 -0.03667447  0.63363332  0.005307    0.01479734
   0.00543936  0.34082291  1.          0.          0.          0.
   0.          1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.95547134 0.98720014 0.07593408 0.712466   0.00540848 0.01359044
  0.0054478  0.26308727 1.         0.         0.         0.
  0.         1.1       ]]"
