,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 0 0 1]]],[[18.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63513958  1.         -0.45462784  0.30301222  0.01718019  0.0654805
   0.01393149  0.60039556  0.          0.          0.          0.
   1.          0.2       ]]"
1,[30.],[[[0 0 0 0 1]]],[[17.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89369804  1.         -0.45003581  0.30732638  0.0076743   0.03053718
   0.00736001  0.64710212  0.          0.          0.          0.
   1.          0.3       ]]"
2,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95483416  0.99806529 -0.18594304  0.51412731  0.00638436  0.02024368
   0.00639017  0.45285451  0.          0.          0.          0.
   1.          0.4       ]]"
3,[30.],[[[1 0 0 0 0]]],[[3.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.96911657  1.         -0.38277346  0.35513979  0.00614793  0.02333806
   0.00619566  0.60917854  0.          0.          0.          0.
   1.          0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98415601  0.99803281 -0.1618423   0.5334453   0.00576785  0.01799057
   0.00588534  0.43691093  1.          0.          0.          0.
   0.          0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.96107751  0.98891175 -0.02971205  0.63660765  0.005808    0.0160642
   0.00586258  0.33565757  0.          0.          0.          0.
   1.          0.7       ]]"
6,[30.],[[[1 0 0 0 0]]],[[3.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.96356583  1.         -0.33684805  0.39102924  0.00630413  0.02293346
   0.00633292  0.57340032  0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98138642  0.99791801 -0.13742027  0.55358154  0.00576086  0.01756788
   0.00586919  0.41722059  0.          0.          0.          0.
   1.          0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98642612  0.99723834 -0.02418808  0.64319694  0.0053006   0.01460725
   0.00542482  0.33147034  0.          0.          0.          0.
   1.          1.        ]]"
9,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.9873392  0.99682516 0.04807496 0.69589204 0.0049772  0.01285195
  0.00510093 0.281178   0.         0.         0.         0.
  1.         1.1       ]]"
