,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 0 0 1]]],[[18.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63513958  1.         -0.45462784  0.30301222  0.01718019  0.0654805
   0.01393149  0.60039556  0.          0.          0.          0.
   1.          0.2       ]]"
1,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89369804  1.         -0.45003581  0.30732638  0.0076743   0.03053718
   0.00736001  0.64710212  0.          0.          0.          0.
   1.          0.3       ]]"
2,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95483416  0.99806529 -0.18594304  0.51412731  0.00638436  0.02024368
   0.00639017  0.45285451  1.          0.          0.          0.
   0.          0.4       ]]"
3,[0.],[[[0 0 0 0 1]]],[[18.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.95305538  0.9889915  -0.04730774  0.62316173  0.00603086  0.01692301
   0.00605479  0.34782961  0.          0.          0.          0.
   1.          0.5       ]]"
4,[45.],[[[0 0 0 0 1]]],[[17.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.94139934  1.         -0.52882731  0.25352439  0.00634569  0.02735402
   0.00627253  0.70650339  0.          0.          1.          0.
   0.          0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[30.],[[0 0 0 0 0]],[[[0. 0. 1. 0. 0.]]],[[10.]],"[[ 0.72301561  0.99730384 -0.38098305  0.35750157  0.01339793  0.04859706
   0.01151968  0.56898379  0.          0.          0.          0.
   1.          0.7       ]]"
6,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.87285763  0.9973132  -0.13491061  0.55671614  0.00811091  0.02419967
   0.00770329  0.40327001  0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.93641049  0.99691391 -0.0194253   0.64727575  0.00618615  0.0168221
   0.00612989  0.32358611  1.          0.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.93554711 0.98641539 0.09483489 0.72488409 0.00565409 0.01392023
  0.00562446 0.24991709 0.         0.         0.         0.
  1.         1.        ]]"
9,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.96087849 0.9951002  0.12872149 0.74885929 0.00499306 0.01193577
  0.00503664 0.22917536 0.         0.         0.         0.
  1.         1.1       ]]"
