,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 1 0 0]]],[[10.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63513958  1.         -0.45462784  0.30301222  0.01718019  0.0654805
   0.01393149  0.60039556  0.          0.          0.          0.
   1.          0.2       ]]"
1,[30.],[[[1 0 0 0 0]]],[[3.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89369804  1.         -0.45003581  0.30732638  0.0076743   0.03053718
   0.00736001  0.64710212  1.          0.          0.          0.
   0.          0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.94901842  0.99182594 -0.26365924  0.44773263  0.00663519  0.02260377
   0.00662479  0.51640368  1.          0.          0.          0.
   0.          0.4       ]]"
3,[0.],[[[0 0 0 0 1]]],[[19.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.95530248  0.98809052 -0.1104193   0.57265258  0.00622337  0.01850386
   0.00625535  0.3963649   0.          0.          0.          0.
   1.          0.5       ]]"
4,[45.],[[[1 0 0 0 0]]],[[3.]],[3],[15.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.94721234  1.         -0.54160792  0.24540837  0.0061821   0.02698751
   0.00613319  0.71528888  0.          0.          0.          0.
   1.          0.6       ]]"
5,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97774947  0.99832952 -0.23486017  0.47312397  0.00600654  0.01998919
   0.00609877  0.49478158  0.          0.          0.          0.
   1.          0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98598385  0.99754405 -0.08193173  0.59828943  0.00551682  0.01601551
   0.00564093  0.37453726  1.          0.          0.          0.
   0.          0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.95719481 0.98782408 0.03783704 0.68622273 0.00557148 0.01449214
  0.00561516 0.28809848 1.         0.         0.         0.
  0.         0.9       ]]"
8,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.93844485 0.98299682 0.14323059 0.75457072 0.00533772 0.01260186
  0.00532798 0.22216171 0.         0.         0.         0.
  1.         1.        ]]"
9,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.96116889 0.9945209  0.16304281 0.76936501 0.00480062 0.0111279
  0.00484587 0.2098607  0.         0.         0.         0.
  1.         1.1       ]]"
