,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 1 0 0]]],[[12.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63513958  1.         -0.45462784  0.30301222  0.01718019  0.0654805
   0.01393149  0.60039556  0.          0.          0.          0.
   1.          0.2       ]]"
1,[30.],[[[1 0 0 0 0]]],[[2.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89369804  1.         -0.45003581  0.30732638  0.0076743   0.03053718
   0.00736001  0.64710212  0.          0.          0.          0.
   1.          0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95483416  0.99806529 -0.18594304  0.51412731  0.00638436  0.02024368
   0.00639017  0.45285451  0.          0.          0.          0.
   1.          0.4       ]]"
3,[30.],[[[1 0 0 0 0]]],[[0.001]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.96911657  1.         -0.38277346  0.35513979  0.00614793  0.02333806
   0.00619566  0.60917854  0.          0.          0.          0.
   1.          0.5       ]]"
4,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98415601  0.99803281 -0.1618423   0.5334453   0.00576785  0.01799057
   0.00588534  0.43691093  0.          0.          0.          0.
   1.          0.6       ]]"
5,[30.],[[[1 0 0 0 0]]],[[1.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97541052  1.         -0.37401637  0.36167538  0.00603582  0.02275777
   0.00610807  0.60342294  0.          0.          0.          0.
   1.          0.7       ]]"
6,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98653436  0.99802309 -0.15799028  0.53656989  0.00571595  0.01777443
   0.00584161  0.43409812  1.          0.          0.          0.
   0.          0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.961622    0.98888135 -0.0266718   0.63891447  0.00578531  0.01595926
   0.00584196  0.33349907  0.          0.          0.          0.
   1.          0.9       ]]"
8,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.97593409 0.99596125 0.04751769 0.69536436 0.00516632 0.0133238
  0.00525716 0.28088838 0.         0.         0.         0.
  1.         1.        ]]"
9,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.98152077 0.9964155  0.09645296 0.72857112 0.00483679 0.01194361
  0.00494122 0.24970731 1.         0.         0.         0.
  0.         1.1       ]]"
