,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,real model action,real_model action cont,adv_state
0,[30.],[[[0 0 0 1 0]]],[[14.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.63513958  1.         -0.45462784  0.30301222  0.01718019  0.0654805
   0.01393149  0.60039556  0.          0.          0.          0.
   1.          0.2       ]]"
1,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.89369804  1.         -0.45003581  0.30732638  0.0076743   0.03053718
   0.00736001  0.64710212  0.          0.          0.          0.
   1.          0.3       ]]"
2,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.95483416  0.99806529 -0.18594304  0.51412731  0.00638436  0.02024368
   0.00639017  0.45285451  0.          0.          0.          0.
   1.          0.4       ]]"
3,[30.],[[[1 0 0 0 0]]],[[3.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.96911657  1.         -0.38277346  0.35513979  0.00614793  0.02333806
   0.00619566  0.60917854  1.          0.          0.          0.
   0.          0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[ 0.96727747  0.99161881 -0.21584542  0.48676676  0.00621361  0.02034052
   0.00628098  0.48039818  0.          0.          0.          0.
   1.          0.6       ]]"
5,[30.],[[[0 0 0 0 1]]],[[18.]],[2],[30.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.97315824  1.         -0.39110354  0.34870023  0.00605696  0.02318381
   0.00611954  0.6159395   0.          0.          0.          0.
   1.          0.7       ]]"
6,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98583108  0.9980576  -0.16652559  0.52954185  0.00574713  0.01800741
   0.00587027  0.44083333  0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[ 0.98865503  0.99734652 -0.04208301  0.62947595  0.00533152  0.01493777
   0.00546326  0.3447915   0.          0.          0.          0.
   1.          0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[60.],[[0 0 0 0 0]],[[[0. 0. 0. 0. 1.]]],[[20.]],"[[0.98855054 0.99690139 0.03627975 0.68758082 0.00501132 0.01308145
  0.00513926 0.28918707 1.         0.         0.         0.
  0.         1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[0.],[[0 0 0 0 0]],[[[1. 0. 0. 0. 0.]]],[[0.]],"[[0.95067239 0.98607695 0.13783909 0.75209355 0.00515149 0.01223409
  0.00517764 0.2253432  1.         0.         0.         0.
  0.         1.1       ]]"
