,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],"[[-0.40509361  1.         -0.61202252  0.07345382  0.14748512  0.53601438
   0.06081227  0.18223436  0.          0.          1.          0.
   0.          0.2       ]]"
1,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.51312023  1.         -0.46226454  0.08374874  0.17677791  0.55007946
   0.06805085  0.12134299  1.          0.          0.          0.
   0.          0.3       ]]"
2,[6.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],"[[-0.06032014  0.99998695 -0.2034203   0.33466804  0.10358046  0.27698743
   0.05361712  0.23114687  0.          0.          0.          0.
   1.          0.4       ]]"
3,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[ 0.42012337  1.         -0.38801301  0.33450031  0.03274234  0.11296781
   0.02310806  0.49668145  1.          0.          0.          0.
   0.          0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],"[[ 0.74216443  0.98867947 -0.15644263  0.53443438  0.01237741  0.03689327
   0.01082768  0.40546724  0.          0.          0.          0.
   1.          0.6       ]]"
5,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.90204155  1.         -0.32681307  0.40030959  0.00767768  0.02736845
   0.00741164  0.55723262  1.          0.          0.          0.
   0.          0.7       ]]"
6,[3.],[[[1 0 0 0 0]]],[[2.]],[2],[3.],[[0 0 0 0 0]],"[[ 0.94261378  0.99978191 -0.18777701  0.51344365  0.00663275  0.02100499
   0.00658259  0.45233604  0.          0.          1.          0.
   0.          0.8       ]]"
7,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[ 0.60613322  0.99601436 -0.09729374  0.57695544  0.01808217  0.04969013
   0.01445566  0.3408165   1.          0.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[0.79446781 0.98447549 0.05831446 0.69807655 0.00911968 0.02263385
  0.00828079 0.26188913 1.         0.         0.         0.
  0.         1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[0.86719036 0.97958428 0.1730113  0.7707656  0.0064679  0.01469164
  0.00617293 0.20190197 1.         0.         0.         0.
  0.         1.1       ]]"
