,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[ 0.63182318  1.         -0.4162848   0.32992402  0.017554    0.06458426
   0.01420905  0.57372862  1.          0.          0.          0.
   0.          0.2       ]]"
1,[12.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.85260993  1.         -0.32285094  0.40406513  0.00898082  0.03161239
   0.0083963   0.54694533  0.          0.          0.          0.
   1.          0.3       ]]"
2,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.94931543  1.         -0.39965144  0.3428832   0.00652522  0.02506073
   0.00649094  0.61903989  0.          0.          0.          0.
   1.          0.4       ]]"
3,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.976524    0.99803954 -0.16824363  0.52832562  0.00592357  0.01855768
   0.006014    0.44117913  1.          0.          0.          0.
   0.          0.5       ]]"
4,[9.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.94620287  1.         -0.1180764   0.57072693  0.00637107  0.01895366
   0.00634127  0.39760706  1.          0.          0.          0.
   0.          0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[3.],[[0 0 0 0 0]],"[[0.94611275 0.98868763 0.0102225  0.66662216 0.00590338 0.01570684
  0.00590388 0.30586365 1.         0.         0.         0.
  0.         0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[0.93642473 0.98356092 0.12069885 0.74074525 0.0055032  0.01325235
  0.00548383 0.23501535 1.         0.         0.         0.
  0.         0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[3.],[[0 0 0 0 0]],"[[0.92320973 0.98003542 0.21514341 0.79487121 0.00515516 0.0113856
  0.0051034  0.18348467 1.         0.         0.         0.
  0.         0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[0.90832472 0.97693622 0.29596025 0.83387804 0.0048695  0.00998123
  0.00478261 0.14648853 1.         0.         0.         0.
  0.         1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[1.]],[0],[3.],[[0 0 0 0 0]],"[[0.89247072 0.97396588 0.36530286 0.86213595 0.00464781 0.00893196
  0.0045254  0.11975898 1.         0.         0.         0.
  0.         1.1       ]]"
