,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.62808871  1.         -0.38998559  0.34896913  0.0178568   0.06410934
   0.01442267  0.55464208  1.          0.          0.          0.
   0.          0.2       ]]"
1,[9.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.84885174  1.         -0.28244838  0.43661481  0.00908309  0.03080329
   0.0084744   0.51502436  1.          0.          0.          0.
   0.          0.3       ]]"
2,[12.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.91316903  1.         -0.23548272  0.4744947   0.00736864  0.02423222
   0.00717088  0.48673347  0.          0.          0.          0.
   1.          0.4       ]]"
3,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.96245718  1.         -0.34102589  0.387752    0.00632384  0.02308764
   0.00634791  0.57648867  0.          0.          0.          0.
   1.          0.5       ]]"
4,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.97864735  1.         -0.37040532  0.36436698  0.00597752  0.02247769
   0.00606199  0.60111582  0.          0.          0.          0.
   1.          0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.98776674  0.99801993 -0.15644832  0.53781348  0.00569016  0.01767357
   0.00582     0.43300271  1.          0.          0.          0.
   0.          0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[ 0.96192831  0.9888714  -0.0254806   0.63981605  0.0057747   0.01591379
   0.00583249  0.33266294  0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[0.97605634 0.99595684 0.04829509 0.6959058  0.00516064 0.01330013
  0.00525185 0.2803815  0.         0.         0.         0.
  1.         0.9       ]]"
8,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[0.98156697 0.99641234 0.09699085 0.72892094 0.00483342 0.01192959
  0.00493795 0.24937814 1.         0.         0.         0.
  0.         1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[0.94381988 0.98497486 0.18992588 0.7823562  0.00495936 0.01122634
  0.00496658 0.19649158 1.         0.         0.         0.
  0.         1.1       ]]"
