,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.36749509  1.         -0.53564584  0.09626267  0.1482434   0.50625217
   0.06267844  0.18656334  0.          0.          1.          0.
   0.          0.2       ]]"
1,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.52443057  1.         -0.46958786  0.08012918  0.1777404   0.55560327
   0.06791656  0.11861049  0.          0.          0.          0.
   1.          0.3       ]]"
2,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[-0.12192497  0.99518192 -0.05392803  0.40124878  0.11367296  0.26303905
   0.05670185  0.16533729  1.          0.          0.          0.
   0.          0.4       ]]"
3,[12.],[[[1 0 0 0 0]]],[[4.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.15496694  1.         -0.09419087  0.49165928  0.06273095  0.15805496
   0.03737684  0.25017789  1.          0.          0.          0.
   0.          0.5       ]]"
4,[3.],[[[1 0 0 0 0]]],[[1.]],[4],[0.],[[0 0 0 0 0]],"[[0.4783403  0.99946731 0.04003049 0.66550946 0.02378209 0.05630737
  0.01750237 0.23689878 1.         0.         0.         0.
  0.         0.6       ]]"
5,[9.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],"[[0.67674696 1.         0.04808926 0.69077677 0.01303274 0.03175639
  0.01090796 0.25352618 1.         0.         0.         0.
  0.         0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[0.8099274  0.98437876 0.16990013 0.76901031 0.0077182  0.01736521
  0.00708639 0.19881986 0.         0.         0.         0.
  1.         0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[0.89018512 0.99387634 0.17370456 0.77504802 0.00592465 0.01342975
  0.00571307 0.19988461 1.         0.         0.         0.
  0.         0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[0.89899385 0.98199517 0.26102176 0.8184517  0.00522777 0.01101895
  0.00509354 0.16020805 1.         0.         0.         0.
  0.         1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[0.89249372 0.97633553 0.33567357 0.85072422 0.00483982 0.00954481
  0.00470753 0.13018361 1.         0.         0.         0.
  0.         1.1       ]]"
