,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.36749509  1.         -0.53564584  0.09626267  0.1482434   0.50625217
   0.06267844  0.18656334  0.          1.          0.          0.
   0.          0.2       ]]"
1,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.40591341  0.43096638 -0.03678805  0.12626517  0.18427417  0.49818617
   0.09172598  0.09954853  1.          0.          0.          0.
   0.          0.3       ]]"
2,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[-0.21534538  0.54999697  0.04944915  0.26040447  0.15008529  0.37073192
   0.08142019  0.13735814  0.          1.          0.          0.
   0.          0.4       ]]"
3,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[-0.52100265  0.07440525  0.19196443  0.09613719  0.21217559  0.52574527
   0.11019447  0.05574753  0.          0.          1.          0.
   0.          0.5       ]]"
4,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.66784871  0.47123057 -0.6053319   0.01698438  0.15967065  0.6775257
   0.06584629  0.07997297  0.          0.          0.          0.
   1.          0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[-0.22015189  0.77271557 -0.01269708  0.29740822  0.14411056  0.34454048
   0.07249165  0.14144914  0.          0.          0.          0.
   1.          0.7       ]]"
6,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[0.08330214 0.91501534 0.03932432 0.52792233 0.07333084 0.16712277
  0.04291954 0.18870455 0.         0.         0.         0.
  1.         0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[0.36450201 0.9717418  0.06459749 0.65319598 0.03306251 0.07580939
  0.02280815 0.21512404 1.         0.         0.         0.
  0.         0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[0.59978002 0.96765518 0.20839031 0.7748763  0.01428729 0.0300736
  0.01151184 0.16925097 0.         0.         1.         0.
  0.         1.        ]]"
9,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[0.1860783  0.98574305 0.26047182 0.73303515 0.04365055 0.08069248
  0.02674823 0.11587358 1.         0.         0.         0.
  0.         1.1       ]]"
