,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-0.35875416  0.30181953  0.0693585   0.14814585  0.1817048   0.4736726
   0.09731913  0.09915763  0.          0.          1.          0.
   0.          0.2       ]]"
1,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.5630728   0.65936553 -0.35732159  0.05694617  0.18405126  0.59045291
   0.07663137  0.09191829  0.          0.          1.          0.
   0.          0.3       ]]"
2,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.63851476  0.83118284 -0.14184089  0.10297187  0.21933299  0.53356326
   0.0824348   0.06169714  0.          0.          0.          0.
   1.          0.4       ]]"
3,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[-0.34246802  0.91474175  0.00737685  0.29561818  0.16614321  0.36062849
   0.07375582  0.10385431  0.          0.          1.          0.
   0.          0.5       ]]"
4,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.49065089  0.95182228  0.11420584  0.28595516  0.19776085  0.37377548
   0.07887438  0.06363419  1.          0.          0.          0.
   0.          0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[-0.30116963  0.94054937  0.23819283  0.46796581  0.14282191  0.2508989
   0.06472241  0.07359105  0.          0.          1.          0.
   0.          0.7       ]]"
6,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.47361675  0.95977557  0.25358042  0.3761076   0.18637723  0.31050566
   0.07506413  0.0519454   0.          0.          1.          0.
   0.          0.8       ]]"
7,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.59138054  0.96516103  0.24661699  0.30242649  0.21814559  0.3571856
   0.08124987  0.04099245  0.          1.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.67850763  0.1666213   0.37193146  0.11137826  0.25058651  0.49429092
   0.1142476   0.02949679  0.          0.          1.          0.
   0.          1.        ]]"
9,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.75959313  0.45782226 -0.5427739   0.01529274  0.17310683  0.68619925
   0.06759266  0.05780847  0.          1.          0.          0.
   0.          1.1       ]]"
