,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.38007224  1.         -0.56269628  0.08768728  0.14799713  0.51674831
   0.0620503   0.18551697  1.          0.          0.          0.
   0.          0.2       ]]"
1,[6.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.14857931  0.99998969 -0.2571201   0.37251776  0.0664014   0.19365856
   0.03934112  0.32808122  1.          0.          0.          0.
   0.          0.3       ]]"
2,[9.],[[[1 0 0 0 0]]],[[3.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.52489007  1.         -0.17247997  0.51135498  0.02377484  0.06879544
   0.01799509  0.37807962  1.          0.          0.          0.
   0.          0.4       ]]"
3,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],"[[0.76235062 0.98657584 0.00363711 0.65901953 0.01055066 0.02733009
  0.00937151 0.29372814 0.         0.         1.         0.
  0.         0.5       ]]"
4,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[0.39456695 0.9923594  0.08019634 0.67660093 0.02938948 0.0662666
  0.02053959 0.20720333 0.         0.         0.         0.
  1.         0.6       ]]"
5,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[ 0.69315672  1.         -0.35996652  0.37373456  0.01471552  0.05203028
   0.01240143  0.54711825  0.          0.          0.          0.
   1.          0.7       ]]"
6,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.85593772  0.99749529 -0.12355402  0.56598365  0.00850488  0.02503637
   0.00798965  0.39248553  1.          0.          0.          0.
   0.          0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[0.91340894 0.98734045 0.01440224 0.66938573 0.00652776 0.01720863
  0.00639429 0.30048355 0.         0.         0.         0.
  1.         0.9       ]]"
8,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[0.95187557 0.9954564  0.07395294 0.71355307 0.00543664 0.01363218
  0.00544877 0.26192927 1.         0.         0.         0.
  0.         1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[0.93413424 0.98475134 0.17264707 0.77245653 0.00522039 0.01198329
  0.00519478 0.20514502 1.         0.         0.         0.
  0.         1.1       ]]"
