,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.62808871  1.         -0.38998559  0.34896913  0.0178568   0.06410934
   0.01442267  0.55464208  0.          0.          0.          0.
   1.          0.2       ]]"
1,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.87958777  1.         -0.3833712   0.35656828  0.00818379  0.030579
   0.0077819   0.59688705  0.          0.          0.          0.
   1.          0.3       ]]"
2,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[ 0.95917827  1.         -0.40307921  0.340067    0.00631608  0.02437674
   0.00632302  0.62291718  0.          0.          0.          0.
   1.          0.4       ]]"
3,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[ 0.98048747  0.99806243 -0.1710469   0.52592432  0.00585517  0.01840315
   0.00595967  0.44385764  0.          0.          0.          0.
   1.          0.5       ]]"
4,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.97840285  1.         -0.3181814   0.40552333  0.00601973  0.02159048
   0.00610677  0.56075972  0.          0.          0.          0.
   1.          0.6       ]]"
5,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.98714942  0.99789834 -0.12875536  0.56054735  0.00563402  0.01706496
   0.00576196  0.41099173  0.          0.          0.          0.
   1.          0.7       ]]"
6,[30.],[[[0 0 0 0 1]]],[[20.]],[2],[30.],[[0 0 0 0 0]],"[[ 0.97492594  1.         -0.36392227  0.36948738  0.00605648  0.02262599
   0.00612762  0.59570253  0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[ 0.98623914  0.99799943 -0.15270266  0.54093224  0.00570941  0.01766856
   0.00583415  0.42985564  1.          0.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[ 0.96124697  0.98881125 -0.02216407  0.64232832  0.00577321  0.0158604
   0.0058287   0.3302094   1.          0.          0.          0.
   0.          1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[0.94433558 0.98424029 0.0922497  0.7225495  0.00552665 0.013672
  0.00553286 0.25271904 1.         0.         0.         0.
  0.         1.1       ]]"
