,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[6.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.51934439  0.99989295 -0.16786963  0.51436669  0.02412268  0.06944389
   0.0181942   0.37387243  1.          0.          0.          0.
   0.          0.2       ]]"
1,[6.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.75790101  0.99999231 -0.07455302  0.6042406   0.01119675  0.03094071
   0.00986678  0.34375516  0.          1.          0.          0.
   0.          0.3       ]]"
2,[0.],[[[0 1 0 0 0]]],[[5.]],[0],[15.],[[0 0 0 0 0]],"[[0.02332686 0.6746487  0.053826   0.41831869 0.09514082 0.23276052
  0.05788493 0.19589508 0.         0.         0.         0.
  1.         0.4       ]]"
3,[25.],[[[0 0 0 0 1]]],[[17.]],[2],[25.],[[0 0 0 0 0]],"[[ 0.36885217  1.         -0.35050341  0.35438764  0.0378985   0.12521516
   0.02588093  0.4566178   1.          0.          0.          0.
   0.          0.5       ]]"
4,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],"[[ 0.70445311  0.98796666 -0.12168124  0.56082761  0.0136852   0.03926779
   0.01168881  0.37453064  1.          0.          0.          0.
   0.          0.6       ]]"
5,[0.],[[[1 0 0 0 0]]],[[0.001]],[4],[0.],[[0 0 0 0 0]],"[[0.84746706 0.9826988  0.03222818 0.68036938 0.00793478 0.02037398
  0.00745941 0.28386241 0.         0.         0.         0.
  1.         0.7       ]]"
6,[42.],[[[0 0 0 0 1]]],[[19.]],[3],[14.],[[0 0 0 0 0]],"[[ 0.90770543  1.         -0.48721221  0.28139627  0.00722469  0.02980797
   0.00698967  0.67458135  0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[ 0.9614296   0.99816585 -0.20477712  0.49840531  0.00628582  0.02029751
   0.00631721  0.46869409  1.          0.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[1 0 0 0 0]]],[[4.]],[0],[12.],[[0 0 0 0 0]],"[[ 0.95623672  0.98927855 -0.0638706   0.61026728  0.00603487  0.01719805
   0.00606984  0.36042994  1.          0.          0.          0.
   0.          1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[0.94543159 0.98491979 0.05751405 0.69922817 0.00569394 0.0145347
  0.00570132 0.27484187 1.         0.         0.         0.
  0.         1.1       ]]"
