,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.34225604  1.         -0.47918096  0.11631487  0.14840834  0.48379213
   0.06381735  0.18766727  0.          0.          1.          0.
   0.          0.2       ]]"
1,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.50226086  1.         -0.35877809  0.11003672  0.18386115  0.52200454
   0.07134606  0.11275161  0.          0.          1.          0.
   0.          0.3       ]]"
2,[0.],[[[0 0 1 0 0]]],[[10.]],[0],[30.],[[0 0 0 0 0]],"[[-0.55266428  0.99204481 -0.0431575   0.19541875  0.21035254  0.44611475
   0.07943382  0.06868013  0.          1.          0.          0.
   0.          0.4       ]]"
3,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.62387699  0.24160585  0.23677412  0.10561754  0.2342037   0.51192498
   0.10785252  0.04040122  0.          1.          0.          0.
   0.          0.5       ]]"
4,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.71057463 -0.13718952 -0.29867116  0.01226907  0.16952516  0.68774879
   0.08297719  0.04747983  0.          0.          1.          0.
   0.          0.6       ]]"
5,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.78297615  0.35649419 -0.82634288  0.00572316  0.13862687  0.73616093
   0.05494168  0.06454743  0.          0.          1.          0.
   0.          0.7       ]]"
6,[0.],[[[0 0 1 0 0]]],[[12.]],[0],[36.],[[0 0 0 0 0]],"[[-0.75836742  0.67804939 -0.41233039  0.03079017  0.19898514  0.6426717
   0.07251444  0.0550385   0.          0.          0.          0.
   1.          0.8       ]]"
7,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[-0.39679906  0.84224182 -0.0111547   0.23676565  0.18081267  0.40665141
   0.07930779  0.09646241  0.          1.          0.          0.
   0.          0.9       ]]"
8,[0.],[[[0 1 0 0 0]]],[[8.]],[0],[24.],[[0 0 0 0 0]],"[[-0.5613693   0.18969494  0.25051734  0.11780859  0.22468729  0.50079143
   0.10958573  0.04712694  0.          0.          1.          0.
   0.          1.        ]]"
9,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.68664849  0.52146155 -0.50827897  0.02260299  0.17435348  0.66202372
   0.06995075  0.07106903  0.          0.          1.          0.
   0.          1.1       ]]"
