,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[ 0.63182318  1.         -0.4162848   0.32992402  0.017554    0.06458426
   0.01420905  0.57372862  0.          0.          0.          0.
   1.          0.2       ]]"
1,[27.],[[[0 0 0 0 1]]],[[18.]],[2],[27.],[[0 0 0 0 0]],"[[ 0.8859067   1.         -0.41055232  0.33605915  0.00796876  0.03055231
   0.00760665  0.61781311  1.          0.          0.          0.
   0.          0.3       ]]"
2,[6.],[[[1 0 0 0 0]]],[[2.]],[4],[0.],[[0 0 0 0 0]],"[[ 0.94133836  0.99999559 -0.28814629  0.43072459  0.00677797  0.02349851
   0.00671447  0.5322845   0.          0.          0.          1.
   0.          0.4       ]]"
3,[22.],[[[0 0 0 1 0]]],[[15.]],[2],[22.],[[0 0 0 0 0]],"[[ 0.7680316   1.         -0.43528229  0.31885183  0.01147852  0.04404618
   0.01014791  0.61547554  0.          0.          0.          0.
   1.          0.5       ]]"
4,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[ 0.89806485  0.9978286  -0.16413142  0.53285611  0.00758354  0.02333505
   0.00731799  0.42890733  0.          0.          0.          0.
   1.          0.6       ]]"
5,[28.],[[[0 0 0 0 1]]],[[19.]],[2],[28.],[[0 0 0 0 0]],"[[ 0.95405257  1.         -0.3561067   0.37611842  0.00648391  0.02396054
   0.0064723   0.58696479  1.          0.          0.          0.
   0.          0.7       ]]"
6,[0.],[[[1 0 0 0 0]]],[[3.]],[0],[9.],[[0 0 0 0 0]],"[[ 0.96183252  0.99128908 -0.19158807  0.50690013  0.00628405  0.02010704
   0.00633188  0.46037695  1.          0.          0.          0.
   0.          0.8       ]]"
7,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[ 0.95530254  0.9872092  -0.05088423  0.61975551  0.00601181  0.01694314
   0.00604775  0.3512418   0.          0.          0.          0.
   1.          0.9       ]]"
8,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[0.97341204 0.99586952 0.03216541 0.68450749 0.00528081 0.01380376
  0.00536428 0.29104367 1.         0.         0.         0.
  0.         1.        ]]"
9,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[0.94539773 0.9856931  0.13568261 0.750669   0.0052521  0.01248727
  0.00526128 0.22633041 1.         0.         0.         0.
  0.         1.1       ]]"
