,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.38007224  1.         -0.56269628  0.08768728  0.14799713  0.51674831
   0.0620503   0.18551697  0.          0.          1.          0.
   0.          0.2       ]]"
1,[18.],[[[0 0 1 0 0]]],[[12.]],[2],[18.],[[0 0 0 0 0]],"[[-0.55383253  1.         -0.56326014  0.05923324  0.17262354  0.58420259
   0.0646591   0.1192815   0.          0.          1.          0.
   0.          0.3       ]]"
2,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.55244195  0.99336302 -0.11873621  0.1671274   0.20761265  0.47124818
   0.07832251  0.07568914  0.          0.          1.          0.
   0.          0.4       ]]"
3,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.62510514  0.98652607  0.06289545  0.20546573  0.22797528  0.43441403
   0.08236308  0.04978181  0.          0.          1.          0.
   0.          0.5       ]]"
4,[0.],[[[0 0 1 0 0]]],[[9.]],[0],[27.],[[0 0 0 0 0]],"[[-0.69179887  0.98037905  0.13931397  0.20472227  0.24370013  0.42914143
   0.08454276  0.03789338  0.          1.          0.          0.
   0.          0.6       ]]"
5,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.72444057  0.1848768   0.32159764  0.0909365   0.25390309  0.51605922
   0.11164939  0.02745182  0.          0.          0.          1.
   0.          0.7       ]]"
6,[0.],[[[0 0 0 1 0]]],[[15.]],[0],[45.],[[0 0 0 0 0]],"[[-0.75481987  0.35960764 -0.69092679  0.00891074  0.15150873  0.71455896
   0.0611691   0.06385251  0.          1.          0.          0.
   0.          0.8       ]]"
7,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-0.68312597  0.04583832 -0.02408526  0.03590548  0.20799159  0.61529619
   0.09794135  0.04286541  0.          0.          1.          0.
   0.          0.9       ]]"
8,[0.],[[[0 0 1 0 0]]],[[11.]],[0],[33.],[[0 0 0 0 0]],"[[-0.76668561  0.43502086 -0.70653421  0.00939284  0.15388757  0.71294308
   0.06016282  0.06361368  0.          1.          0.          0.
   0.          1.        ]]"
9,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-0.68072003  0.08251089  0.01873776  0.04259462  0.21430199  0.60135454
   0.0999215   0.04182734  0.          0.          1.          0.
   0.          1.1       ]]"
