,0,1
0,0.7024269,0.29757312
1,0.94991237,0.05008754
2,0.90149856,0.09850144
3,0.9724275,0.027572442
4,0.95061284,0.04938718
5,0.981029,0.018971026
6,0.9673351,0.032664936
7,0.98557395,0.014426088
8,0.9893706,0.010629399
9,0.9816607,0.018339247
10,0.9669394,0.033060618
11,0.98914796,0.010851984
12,0.99264246,0.0073575117
13,0.99385935,0.006140673
14,0.9903593,0.009640633
15,0.98386484,0.016135126
16,0.969823,0.030177055
17,0.93296796,0.06703207
18,0.832279,0.16772096
19,0.65382767,0.3461723
20,0.512825,0.487175
21,0.45372787,0.54627216
22,0.9345722,0.06542784
23,0.8553352,0.14466487
24,0.6890423,0.31095764
25,0.53967756,0.4603224
26,0.47151995,0.52848005
27,0.449575,0.550425
28,0.93345964,0.0665404
29,0.85366696,0.14633302
30,0.69108766,0.30891237
31,0.548533,0.45146698
32,0.9587074,0.041292656
33,0.91449016,0.085509844
34,0.7959221,0.2040779
35,0.63370854,0.36629152
36,0.5300806,0.46991944
37,0.4897312,0.5102688
38,0.94570386,0.05429612
39,0.88353705,0.11646295
40,0.74377936,0.2562206
41,0.5999104,0.4000896
42,0.5249828,0.47501722
43,0.9544623,0.045537658
44,0.9047312,0.095268846
45,0.78281265,0.21718729
46,0.637021,0.362979
47,0.97357595,0.026424004
48,0.95075345,0.049246605
49,0.8834791,0.11652089
50,0.7542014,0.24579866
51,0.9852078,0.014792146
52,0.976307,0.023693012
53,0.9504461,0.04955384
54,0.8844451,0.11555484
55,0.99259067,0.0074092816
56,0.9895152,0.010484797
57,0.98208976,0.01791025
58,0.96480554,0.035194412
59,0.99565965,0.0043403497
60,0.9938694,0.0061305305
61,0.99045134,0.009548633
62,0.9838319,0.016168166
63,0.9965634,0.0034366224
64,0.99505025,0.0049497965
65,0.9924596,0.00754043
66,0.9877694,0.012230609
67,0.97778636,0.022213666
68,0.99669456,0.003305464
69,0.9953126,0.004687434
70,0.9929121,0.007087846
71,0.9886097,0.011390384
72,0.97958404,0.020415971
73,0.99698764,0.0030123377
74,0.9957462,0.004253779
75,0.9936493,0.006350664
76,0.9900034,0.009996548
77,0.98262274,0.01737731
78,0.9972582,0.0027418258
79,0.9961351,0.0038649517
80,0.99430203,0.005697986
81,0.9912169,0.008783164
82,0.99760985,0.0023901295
83,0.9965779,0.0034220158
84,0.9950079,0.0049920846
85,0.9978235,0.0021765637
86,0.9968497,0.0031502831
87,0.9954319,0.004568176
88,0.997897,0.0021030018
89,0.99695814,0.0030419165
90,0.9956071,0.0043928954
91,0.9979494,0.0020505697
92,0.9970385,0.0029615415
93,0.9957386,0.0042613437
94,0.9937435,0.0062565207
95,0.9979233,0.0020767003
96,0.9970348,0.0029652556
97,0.99575126,0.004248692
98,0.9937831,0.0062168096
99,0.99035305,0.009646964
