,0,1
0,0.7024269,0.29757312
1,0.8539814,0.14601855
2,0.9094433,0.09055671
3,0.991955,0.008045079
4,0.9978619,0.002138028
5,0.99749017,0.0025097975
6,0.9969502,0.0030497902
7,0.9963736,0.0036263238
8,0.9957278,0.004272255
9,0.9984687,0.001531329
10,0.9987562,0.0012438762
11,0.9988469,0.0011531009
12,0.9988978,0.0011022399
13,0.9989311,0.0010688961
14,0.99895406,0.0010458974
15,0.9986235,0.0013765575
16,0.99829847,0.0017016045
17,0.9979772,0.0020227877
18,0.99765104,0.0023489874
19,0.99730563,0.0026943344
20,0.9969215,0.003078481
21,0.9989311,0.0010688697
22,0.9986426,0.001357375
23,0.9983492,0.0016508759
24,0.99806005,0.0019399676
25,0.9977666,0.0022333816
26,0.99745625,0.002543723
27,0.9989986,0.0010014857
28,0.99907124,0.00092872104
29,0.99906594,0.0009340989
30,0.9990559,0.00094407966
31,0.9990478,0.0009521332
32,0.99904186,0.00095813704
33,0.99873346,0.0012665155
34,0.9990088,0.000991144
35,0.99870336,0.0012966038
36,0.9990087,0.000991334
37,0.9987041,0.0012959087
38,0.99901056,0.0009893591
39,0.9987066,0.0012934253
40,0.99901223,0.0009876874
41,0.9987086,0.0012913727
42,0.99901354,0.0009863887
43,0.9987103,0.0012897755
44,0.9990146,0.0009853782
45,0.99871147,0.0012885218
46,0.99901545,0.0009845786
47,0.99871254,0.0012875209
48,0.9984145,0.0015854986
49,0.99812084,0.0018791247
50,0.9990004,0.0009995888
51,0.9987091,0.00129097
52,0.99841964,0.0015803025
53,0.998135,0.0018650248
54,0.9978466,0.0021534283
55,0.99901783,0.000982138
56,0.9987374,0.0012626174
57,0.9984584,0.0015416464
58,0.99818486,0.0018150683
59,0.99790925,0.0020906783
60,0.9990402,0.00095973676
61,0.9987656,0.0012343839
62,0.99849355,0.0015064923
63,0.9982279,0.0017721266
64,0.9979614,0.0020386456
65,0.9976834,0.002316523
66,0.99738055,0.0026193869
67,0.9970342,0.0029657616
68,0.9966174,0.0033826611
69,0.9960878,0.0039122044
70,0.9953759,0.0046241404
71,0.9943599,0.0056400658
72,0.99281985,0.0071801273
73,0.9903543,0.009645674
74,0.98628056,0.013719402
75,0.9797095,0.020290436
76,0.97029334,0.029706636
77,0.95946366,0.040536337
78,0.94995373,0.0500463
79,0.9434769,0.056523085
80,0.96573865,0.03426129
81,0.9616138,0.038386267
82,0.9590215,0.040978484
83,0.9573797,0.042620335
84,0.95652884,0.04347113
85,0.95625836,0.043741707
86,0.95638394,0.04361601
87,0.95676714,0.043232843
88,0.9573109,0.04268916
89,0.9579504,0.042049542
90,0.9586439,0.041356012
91,0.95936465,0.04063535
92,0.9600955,0.039904483
93,0.9608259,0.039174054
94,0.9615493,0.038450703
95,0.9622615,0.037738536
96,0.96295995,0.037040077
97,0.96364313,0.036356863
98,0.9643102,0.035689756
99,0.9649607,0.035039235
