,0,1
0,0.7024269,0.29757312
1,0.8539814,0.14601855
2,0.98184144,0.018158596
3,0.9933397,0.0066602468
4,0.89701647,0.10298354
5,0.9455109,0.054489013
6,0.9672035,0.03279654
7,0.9767012,0.023298826
8,0.9807037,0.019296307
9,0.98311317,0.016886787
10,0.98486775,0.015132235
11,0.98622614,0.013773784
12,0.98731226,0.012687754
13,0.98820007,0.011799931
14,0.98893845,0.011061609
15,0.98956096,0.0104390755
16,0.9900919,0.0099081155
17,0.99054915,0.009450813
18,0.9909464,0.009053622
19,0.99129397,0.008706095
20,0.9915999,0.008400035
21,0.9918711,0.00812893
22,0.9921125,0.007887536
23,0.99232846,0.007671583
24,0.9925224,0.007477562
25,0.9926974,0.0073025567
26,0.9864792,0.013520772
27,0.9713397,0.028660301
28,0.9265132,0.07348681
29,0.796146,0.20385407
30,0.587172,0.41282797
31,0.44755596,0.55244404
32,0.39337862,0.6066214
33,0.37629634,0.62370366
34,0.37159124,0.6284088
35,0.67788583,0.32211417
36,0.8875393,0.11246066
37,0.8510051,0.14899492
38,0.85931593,0.140684
39,0.8600063,0.13999374
40,0.9117771,0.08822293
41,0.8497836,0.15021639
42,0.75003266,0.24996738
43,0.69942623,0.30057374
44,0.6751606,0.3248394
45,0.6522135,0.34778646
46,0.62740046,0.37259945
47,0.601647,0.39835295
48,0.5757466,0.4242534
49,0.55011415,0.4498859
50,0.5249867,0.47501338
51,0.5005273,0.49947268
52,0.47685838,0.5231417
53,0.4540702,0.54592973
54,0.4322258,0.56777424
55,0.41136354,0.5886364
56,0.39150104,0.60849893
57,0.3726384,0.6273616
58,0.35476193,0.6452381
59,0.33784708,0.6621529
60,0.3218613,0.67813873
61,0.3067663,0.69323367
62,0.29252052,0.70747954
63,0.27907988,0.72092015
64,0.2663999,0.7336
65,0.25443628,0.7455637
66,0.2431453,0.7568547
67,0.23248515,0.76751494
68,0.2224155,0.7775845
69,0.33226493,0.6677351
70,0.34172305,0.6582769
71,0.37136114,0.62863886
72,0.4031219,0.5968782
73,0.43317783,0.5668221
74,0.460614,0.53938603
75,0.48538196,0.51461804
76,0.5077127,0.49228725
77,0.5278974,0.47210258
78,0.5462111,0.4537889
79,0.5628937,0.43710634
80,0.5781493,0.42185065
81,0.5921509,0.40784913
82,0.6050451,0.39495495
83,0.6169572,0.3830428
84,0.6279944,0.3720056
85,0.63824934,0.36175066
86,0.6478022,0.35219783
87,0.65672237,0.34327754
88,0.66507107,0.33492887
89,0.6729016,0.32709834
90,0.68026096,0.3197391
91,0.6871909,0.3128091
92,0.6937283,0.30627167
93,0.6999062,0.30009377
94,0.70575386,0.29424614
95,0.7112978,0.28870225
96,0.7165613,0.28343862
97,0.7215662,0.27843386
98,0.72633123,0.27366874
99,0.73087406,0.2691259
