,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[0.44863909 0.93773019 0.30579689 0.76701415 0.01410398 0.01495764
  0.00394735 0.199977   1.         0.         0.         0.
  0.         0.02      ]]"
1,[3.],[[[1 0 0 0 0]]],[[4.]],[1],[9.],[[0 0 0 0 0]],"[[0.647928   0.443371   0.42071825 0.66273272 0.00950781 0.01908045
  0.0028675  0.30581155 1.         0.         0.         0.
  0.         0.03      ]]"
2,[0.],[[[1 0 0 0 0]]],[[0.001]],[2],[0.],[[0 0 0 0 0]],"[[0.69155812 0.13041915 0.69830239 0.73327816 0.0068346  0.0168988
  0.00164731 0.24134122 1.         0.         0.         0.
  0.         0.04      ]]"
3,[3.],[[[1 0 0 0 0]]],[[4.]],[1],[9.],[[0 0 0 0 0]],"[[0.61220056 0.0401289  0.84428632 0.78971469 0.00738722 0.01827018
  0.00149964 0.18312824 0.         0.         0.         0.
  1.         0.05      ]]"
4,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[7.03773260e-01 8.68979871e-01 8.72304380e-01 9.47288692e-01
  1.82368420e-03 1.22721016e-03 2.84536014e-04 4.93759848e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 6.00000000e-02]]"
5,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[2.],[[0 0 0 0 0]],"[[ 0.66890883 -0.15344664  0.88107449  0.7483831   0.00696746  0.02231783
   0.00146152  0.22087017  1.          0.          0.          0.
   0.          0.07      ]]"
6,[9.],[[[1 0 0 0 0]]],[[4.]],[3],[3.],[[0 0 0 0 0]],"[[0.50436825 0.0798649  0.92004597 0.83596736 0.00861247 0.01870903
  0.00152612 0.13518502 1.         0.         0.         0.
  0.         0.08      ]]"
7,[9.],[[[1 0 0 0 0]]],[[4.]],[3],[3.],[[0 0 0 0 0]],"[[0.43219993 0.27163509 0.9389596  0.88368499 0.00831824 0.013264
  0.0013285  0.09340423 1.         0.         0.         0.
  0.         0.09      ]]"
8,[1.],[[[1 0 0 0 0]]],[[2.]],[1],[4.],[[0 0 0 0 0]],"[[0.48026153 0.25714627 0.95601988 0.88786864 0.00695687 0.01113321
  0.00110928 0.09293202 0.         0.         0.         0.
  1.         0.1       ]]"
9,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[5.91165841e-01 8.49531889e-01 9.60647881e-01 9.59114790e-01
  2.17690808e-03 1.39207032e-03 2.96992832e-04 3.70192267e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 1.10000000e-01]]"
