,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-0.52645677  0.63866884 -0.12621929  0.08830476  0.19969015  0.53102839
   0.07697513  0.10400152  0.          0.          1.          0.
   0.          0.02      ]]"
1,[13.],[[[0 0 1 0 0]]],[[9.]],[2],[13.],[[0 0 0 0 0]],"[[-0.65135145  0.63954926 -0.12357497  0.06339129  0.21484651  0.5721696
   0.0794925   0.07010011  0.          1.          0.          0.
   0.          0.03      ]]"
2,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-0.78987515  0.55676711  0.33826381  0.14666699  0.25816238  0.50178039
   0.05390066  0.03948958  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[-0.79440534  0.54087013  0.28956282  0.12169219  0.25341657  0.52921337
   0.05630662  0.03937117  0.          0.          1.          0.
   0.          0.05      ]]"
4,[36.],[[[0 0 1 0 0]]],[[12.]],[4],[0.],[[0 0 0 0 0]],"[[-0.90605211  0.54123205 -0.38191295  0.00968136  0.17514274  0.70434558
   0.08447489  0.02635548  0.          0.          1.          0.
   0.          0.06      ]]"
5,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],"[[-0.89628625  0.54132199 -0.23507896  0.01650893  0.19534117  0.68094945
   0.07917492  0.02802551  0.          1.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.91473341  0.53849673 -0.49492204  0.00632537  0.15988292  0.72071886
   0.08820321  0.02486973  0.          0.          1.          0.
   0.          0.08      ]]"
7,[7.],[[[0 0 1 0 0]]],[[10.]],[1],[22.],[[0 0 0 0 0]],"[[-0.87359333  0.53859037 -0.2817224   0.01502571  0.18756127  0.68627685
   0.0810332   0.03010288  0.          1.          0.          0.
   0.          0.09      ]]"
8,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-0.90200138  0.5367403  -0.48276591  0.0068408   0.16089709  0.71833068
   0.08785567  0.02607577  0.          0.          0.          0.
   1.          0.1       ]]"
9,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[-0.4393068   0.53775376  0.08170322  0.16464086  0.18545297  0.4688054
   0.05894263  0.12215806  0.          0.          1.          0.
   0.          0.11      ]]"
