,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.26351261  0.3434796  -0.21991123  0.06550935  0.12242135  0.55420202
   0.06264871  0.19521858  0.          0.          1.          0.
   0.          0.02      ]]"
1,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],"[[-0.40359503  0.35223922  0.32216629  0.23961964  0.1651969   0.43887138
   0.04207845  0.11423358  1.          0.          0.          0.
   0.          0.03      ]]"
2,[2.],[[[1 0 0 0 0]]],[[3.]],[1],[6.],[[0 0 0 0 0]],"[[-0.33011782  0.44669357  0.43728179  0.41310397  0.14320709  0.2934756
   0.03152655  0.11868677  1.          0.          0.          0.
   0.          0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[2.],[[0 0 0 0 0]],"[[-0.2145838   0.22200695  0.8097527   0.65941298  0.07994901  0.16032279
   0.01247462  0.08784068  1.          0.          0.          0.
   0.          0.05      ]]"
4,[3.],[[[1 0 0 0 0]]],[[4.]],[1],[9.],[[0 0 0 0 0]],"[[-0.0855025   0.38593107  0.71284169  0.7260378   0.05865533  0.09994405
   0.010162    0.10520085  1.          0.          0.          0.
   0.          0.06      ]]"
5,[3.],[[[1 0 0 0 0]]],[[4.]],[1],[9.],[[0 0 0 0 0]],"[[0.0487587  0.60946584 0.87582481 0.89783585 0.02176652 0.02235045
  0.00301041 0.05503678 1.         0.         0.         0.
  0.         0.07      ]]"
6,[1.],[[[1 0 0 0 0]]],[[2.]],[1],[4.],[[0 0 0 0 0]],"[[0.19850266 0.42298144 0.91387045 0.89063692 0.01558492 0.0203952
  0.00228186 0.07110121 1.         0.         0.         0.
  0.         0.08      ]]"
7,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[2.],[[0 0 0 0 0]],"[[0.33480781 0.03755063 0.93887055 0.8226862  0.01501428 0.03442239
  0.00250435 0.12537266 1.         0.         0.         0.
  0.         0.09      ]]"
8,[2.],[[[1 0 0 0 0]]],[[1.]],[3],[0.],[[0 0 0 0 0]],"[[0.41497296 0.38492393 0.94606555 0.9051255  0.00750785 0.01000162
  0.00114189 0.0762231  1.         0.         0.         0.
  0.         0.1       ]]"
9,[1.],[[[1 0 0 0 0]]],[[2.]],[1],[4.],[[0 0 0 0 0]],"[[0.46973267 0.26726845 0.95885873 0.89038658 0.00706462 0.01110602
  0.00111556 0.09032729 1.         0.         0.         0.
  0.         0.11      ]]"
