,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[0.44863909 0.93773019 0.30579689 0.76701415 0.01410398 0.01495764
  0.00394735 0.199977   1.         0.         0.         0.
  0.         0.02      ]]"
1,[1.],[[[1 0 0 0 0]]],[[2.]],[1],[4.],[[0 0 0 0 0]],"[[0.64964151 0.40071183 0.58222437 0.75475371 0.00744156 0.01363109
  0.00187317 0.22230051 1.         0.         0.         0.
  0.         0.03      ]]"
2,[2.],[[[1 0 0 0 0]]],[[3.]],[1],[6.],[[0 0 0 0 0]],"[[0.63726503 0.11479736 0.75823444 0.76495123 0.00743672 0.01781157
  0.0016486  0.20815192 1.         0.         0.         0.
  0.         0.04      ]]"
3,[2.],[[[1 0 0 0 0]]],[[3.]],[1],[6.],[[0 0 0 0 0]],"[[0.58949399 0.08375771 0.86490393 0.81290525 0.0072818  0.01652719
  0.00141294 0.16187285 1.         0.         0.         0.
  0.         0.05      ]]"
4,[9.],[[[1 0 0 0 0]]],[[4.]],[3],[3.],[[0 0 0 0 0]],"[[0.47869217 0.18058886 0.91989917 0.85929149 0.00832949 0.01552494
  0.00141985 0.11543424 1.         0.         0.         0.
  0.         0.06      ]]"
5,[6.],[[[1 0 0 0 0]]],[[3.]],[3],[2.],[[0 0 0 0 0]],"[[0.45655489 0.27214274 0.95276666 0.88900644 0.00743586 0.01167797
  0.00117638 0.09070327 0.         0.         0.         0.
  1.         0.07      ]]"
6,[0.],[[[0 0 0 0 1]]],[[18.]],[0],[54.],[[0 0 0 0 0]],"[[5.71999490e-01 8.44674289e-01 9.57817972e-01 9.58459675e-01
  2.35185586e-03 1.52060250e-03 3.20590480e-04 3.73471305e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 8.00000000e-02]]"
7,[4.],[[[1 0 0 0 0]]],[[3.]],[2],[4.],[[0 0 0 0 0]],"[[0.55101746 0.08627765 0.96197087 0.85642153 0.00669838 0.01380696
  0.00114215 0.1219309  1.         0.         0.         0.
  0.         0.09      ]]"
8,[6.],[[[1 0 0 0 0]]],[[4.]],[2],[6.],[[0 0 0 0 0]],"[[0.49224681 0.16815785 0.9750576  0.87753344 0.00714728 0.01286316
  0.0011491  0.10130692 1.         0.         0.         0.
  0.         0.1       ]]"
9,[4.],[[[1 0 0 0 0]]],[[2.]],[3],[1.],[[0 0 0 0 0]],"[[0.48381037 0.21797873 0.98241448 0.88929147 0.0067935  0.01125107
  0.00106329 0.09160072 1.         0.         0.         0.
  0.         0.11      ]]"
