,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.24991852  0.32486841 -0.14899945  0.08129906  0.12348305  0.53665322
   0.05859364  0.19997099  0.          0.          0.          0.
   1.          0.02      ]]"
1,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[0.08947386 0.53114355 0.23239543 0.49139673 0.06504215 0.14028555
  0.02025094 0.28302467 0.         0.         1.         0.
  0.         0.03      ]]"
2,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-0.21898206  0.55350429  0.29246914  0.41927129  0.12688984  0.25283056
   0.03326607  0.16774221  0.          0.          1.          0.
   0.          0.04      ]]"
3,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.49694067  0.55826586  0.21635094  0.21699238  0.20035689  0.43180391
   0.05287972  0.09796704  1.          0.          0.          0.
   0.          0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[0.001]],[0],[0.],[[0 0 0 0 0]],"[[-0.36445314  0.4080531   0.72573948  0.60549849  0.11511369  0.18951067
   0.01793414  0.07194293  0.          0.          0.          0.
   1.          0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[-0.10055317  0.41880393  0.80226147  0.78736591  0.05019986  0.07462692
   0.00769505  0.08011229  1.          0.          0.          0.
   0.          0.07      ]]"
6,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[2.],[[0 0 0 0 0]],"[[0.06981836 0.07398973 0.89219677 0.76249522 0.03590795 0.08239049
  0.00578518 0.11342115 1.         0.         0.         0.
  0.         0.08      ]]"
7,[1.],[[[1 0 0 0 0]]],[[2.]],[1],[4.],[[0 0 0 0 0]],"[[0.24494421 0.39183536 0.84499878 0.86427152 0.01631093 0.02388744
  0.00265668 0.09287351 1.         0.         0.         0.
  0.         0.09      ]]"
8,[3.],[[[1 0 0 0 0]]],[[4.]],[1],[9.],[[0 0 0 0 0]],"[[0.34471089 0.51634359 0.90774655 0.912799   0.00874314 0.00991248
  0.00130905 0.06723636 1.         0.         0.         0.
  0.         0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],"[[0.43521923 0.0820069  0.92740774 0.83689487 0.01059298 0.02284066
  0.00182104 0.12785043 1.         0.         0.         0.
  0.         0.11      ]]"
