,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[0.44863909 0.93773019 0.30579689 0.76701415 0.01410398 0.01495764
  0.00394735 0.199977   1.         0.         0.         0.
  0.         0.02      ]]"
1,[1.],[[[1 0 0 0 0]]],[[2.]],[1],[4.],[[0 0 0 0 0]],"[[0.64964151 0.40071183 0.58222437 0.75475371 0.00744156 0.01363109
  0.00187317 0.22230051 1.         0.         0.         0.
  0.         0.03      ]]"
2,[2.],[[[1 0 0 0 0]]],[[3.]],[1],[6.],[[0 0 0 0 0]],"[[0.63726503 0.11479736 0.75823444 0.76495123 0.00743672 0.01781157
  0.0016486  0.20815192 0.         0.         0.         0.
  1.         0.04      ]]"
3,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[7.22521901e-01 8.75688791e-01 8.04753125e-01 9.35728669e-01
  2.00821995e-03 1.42695114e-03 3.41094856e-04 6.04951084e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 5.00000000e-02]]"
4,[2.],[[[1 0 0 0 0]]],[[3.]],[1],[6.],[[0 0 0 0 0]],"[[ 0.67489779 -0.09296397  0.82350868  0.73366153  0.00715287  0.02207607
   0.00158109  0.23552853  1.          0.          0.          0.
   0.          0.06      ]]"
5,[6.],[[[1 0 0 0 0]]],[[3.]],[3],[2.],[[0 0 0 0 0]],"[[0.55044532 0.05947148 0.91499233 0.8296352  0.00766263 0.0172244
  0.00139392 0.14408387 1.         0.         0.         0.
  0.         0.07      ]]"
6,[9.],[[[1 0 0 0 0]]],[[4.]],[3],[3.],[[0 0 0 0 0]],"[[0.45583186 0.21549489 0.94171596 0.87428242 0.00819685 0.01419258
  0.00133714 0.10199093 0.         0.         0.         0.
  1.         0.08      ]]"
7,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[5.74219465e-01 8.44498634e-01 9.48878229e-01 9.57277358e-01
  2.38872413e-03 1.55815564e-03 3.29378207e-04 3.84463146e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 9.00000000e-02]]"
8,[4.],[[[1 0 0 0 0]]],[[3.]],[2],[4.],[[0 0 0 0 0]],"[[0.55325389 0.08622908 0.95402884 0.8532362  0.00676678 0.01405546
  0.00116571 0.12477587 1.         0.         0.         0.
  0.         0.1       ]]"
9,[1.],[[[1 0 0 0 0]]],[[1.]],[2],[1.],[[0 0 0 0 0]],"[[0.54617077 0.11387691 0.96703088 0.86442888 0.00651183 0.01280612
  0.0010926  0.11516057 0.         0.         0.         0.
  1.         0.11      ]]"
