,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[16.],[[[0 0 1 0 0]]],[[11.]],[2],[16.],[[0 0 0 0 0]],"[[-0.26351261  0.3434796  -0.21991123  0.06550935  0.12242135  0.55420202
   0.06264871  0.19521858  0.          0.          1.          0.
   0.          0.02      ]]"
1,[6.],[[[0 0 1 0 0]]],[[9.]],[1],[20.],[[0 0 0 0 0]],"[[-0.36699295  0.35044748  0.29469433  0.24005391  0.15820488  0.43214732
   0.04213702  0.12745678  0.          0.          1.          0.
   0.          0.03      ]]"
2,[33.],[[[0 0 1 0 0]]],[[11.]],[4],[0.],[[0 0 0 0 0]],"[[-0.7052722   0.3587302  -0.28409249  0.01595936  0.14919606  0.71565062
   0.07189458  0.04729936  0.          0.          1.          0.
   0.          0.04      ]]"
3,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-0.85991043  0.36078247 -0.42922473  0.00596113  0.13650931  0.75638795
   0.07474184  0.02639983  0.          0.          1.          0.
   0.          0.05      ]]"
4,[9.],[[[0 0 1 0 0]]],[[12.]],[1],[27.],[[0 0 0 0 0]],"[[-0.86750686  0.36096582 -0.56050324  0.00367379  0.12246154  0.77069414
   0.07835247  0.02481808  0.          1.          0.          0.
   0.          0.06      ]]"
5,[0.],[[[0 1 0 0 0]]],[[7.]],[0],[21.],[[0 0 0 0 0]],"[[-0.87487143  0.47511101 -0.90082121  0.00146194  0.10498651  0.77173668
   0.09746836  0.02434654  0.          0.          1.          0.
   0.          0.07      ]]"
6,[15.],[[[0 0 1 0 0]]],[[10.]],[2],[15.],[[0 0 0 0 0]],"[[-0.70790339  0.47574708 -0.27444905  0.02199824  0.17058866  0.6776132
   0.07829686  0.05150311  0.          1.          0.          0.
   0.          0.08      ]]"
7,[0.],[[[0 1 0 0 0]]],[[6.]],[0],[18.],[[0 0 0 0 0]],"[[-0.81801605  0.52145922 -0.30912766  0.01560366  0.17877682  0.68797553
   0.08160623  0.03603774  0.          0.          1.          0.
   0.          0.09      ]]"
8,[30.],[[[0 0 1 0 0]]],[[10.]],[4],[0.],[[0 0 0 0 0]],"[[-0.90557623  0.52221423 -0.42968711  0.00783058  0.16518295  0.71635401
   0.08490098  0.02573149  0.          0.          1.          0.
   0.          0.1       ]]"
9,[8.],[[[0 0 1 0 0]]],[[11.]],[1],[24.],[[0 0 0 0 0]],"[[-0.88569331  0.52231044 -0.28457826  0.01374641  0.18426764  0.69354063
   0.07999747  0.02844771  0.          1.          0.          0.
   0.          0.11      ]]"
