,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[0.44863909 0.93773019 0.30579689 0.76701415 0.01410398 0.01495764
  0.00394735 0.199977   1.         0.         0.         0.
  0.         0.02      ]]"
1,[3.],[[[1 0 0 0 0]]],[[4.]],[1],[9.],[[0 0 0 0 0]],"[[0.647928   0.443371   0.42071825 0.66273272 0.00950781 0.01908045
  0.0028675  0.30581155 1.         0.         0.         0.
  0.         0.03      ]]"
2,[6.],[[[1 0 0 0 0]]],[[4.]],[2],[6.],[[0 0 0 0 0]],"[[0.65729928 0.21106681 0.69835913 0.76122904 0.00706716 0.01546378
  0.00164417 0.21459584 1.         0.         0.         0.
  0.         0.04      ]]"
3,[3.],[[[1 0 0 0 0]]],[[4.]],[1],[9.],[[0 0 0 0 0]],"[[0.60042495 0.08295828 0.8353821  0.79771209 0.00746607 0.01745064
  0.00150644 0.17586474 1.         0.         0.         0.
  0.         0.05      ]]"
4,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[2.],[[0 0 0 0 0]],"[[0.58419144 0.06321918 0.89493608 0.82181746 0.00712369 0.01621031
  0.00133954 0.15350902 0.         0.         0.         0.
  1.         0.06      ]]"
5,[0.],[[[0 0 0 0 1]]],[[19.]],[0],[57.],[[0 0 0 0 0]],"[[6.80503964e-01 8.64372194e-01 9.11266565e-01 9.53063011e-01
  1.79770787e-03 1.17431488e-03 2.66140851e-04 4.36988883e-02
  0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  1.00000000e+00 7.00000000e-02]]"
6,[0.],[[[0 0 0 0 1]]],[[20.]],[0],[60.],[[0 0 0 0 0]],"[[7.34772027e-01 8.33097160e-01 9.13403392e-01 9.50386047e-01
  1.55886333e-03 1.06360251e-03 2.36251086e-04 4.67551500e-02
  1.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
  0.00000000e+00 8.00000000e-02]]"
7,[2.],[[[1 0 0 0 0]]],[[3.]],[1],[6.],[[0 0 0 0 0]],"[[ 0.66608423 -0.14585675  0.91986823  0.77391845  0.00648519  0.01977723
   0.00129411  0.19852503  1.          0.          0.          0.
   0.          0.09      ]]"
8,[2.],[[[1 0 0 0 0]]],[[1.]],[3],[0.],[[0 0 0 0 0]],"[[ 0.58837402 -0.00112246  0.94208241  0.82697928  0.00684387  0.01641687
   0.00124194  0.14851812  1.          0.          0.          0.
   0.          0.1       ]]"
9,[2.],[[[1 0 0 0 0]]],[[1.]],[3],[0.],[[0 0 0 0 0]],"[[0.55338216 0.08944643 0.95993632 0.85636473 0.00665131 0.01366906
  0.0011366  0.1221783  1.         0.         0.         0.
  0.         0.11      ]]"
