,learner reward,learner action,learner action cont,adv action,adv reward,psudo reward,adv_state
0,[0.],[[[0 0 0 0 1]]],[[17.]],[0],[51.],[[0 0 0 0 0]],"[[0.44863909 0.93773019 0.30579689 0.76701415 0.01410398 0.01495764
  0.00394735 0.199977   1.         0.         0.         0.
  0.         0.02      ]]"
1,[3.],[[[1 0 0 0 0]]],[[4.]],[1],[9.],[[0 0 0 0 0]],"[[0.647928   0.443371   0.42071825 0.66273272 0.00950781 0.01908045
  0.0028675  0.30581155 1.         0.         0.         0.
  0.         0.03      ]]"
2,[3.],[[[1 0 0 0 0]]],[[2.]],[2],[3.],[[0 0 0 0 0]],"[[0.67549622 0.18228507 0.74014795 0.77599078 0.00632607 0.01388123
  0.0014198  0.20238206 1.         0.         0.         0.
  0.         0.04      ]]"
3,[0.],[[[1 0 0 0 0]]],[[0.001]],[1],[0.],[[0 0 0 0 0]],"[[ 6.31613135e-01 -7.30736356e-04  8.33671689e-01  7.71102905e-01
   7.38443760e-03  1.96285173e-02  1.54671946e-03  2.00337395e-01
   0.00000000e+00  0.00000000e+00  1.00000000e+00  0.00000000e+00
   0.00000000e+00  5.00000000e-02]]"
4,[27.],[[[0 0 1 0 0]]],[[9.]],[4],[0.],[[0 0 0 0 0]],"[[-0.28339756  0.62559867  0.70039749  0.73579884  0.0834868   0.10056707
   0.01284421  0.06730306  1.          0.          0.          0.
   0.          0.06      ]]"
5,[0.],[[[1 0 0 0 0]]],[[1.]],[1],[2.],[[0 0 0 0 0]],"[[-0.17631307  0.38754413  0.85920751  0.78155243  0.05753546  0.08518752
   0.008128    0.06759661  1.          0.          0.          0.
   0.          0.07      ]]"
6,[1.],[[[1 0 0 0 0]]],[[2.]],[1],[4.],[[0 0 0 0 0]],"[[-0.02034761  0.31691527  0.90969241  0.8307569   0.03535581  0.05517541
   0.00503455  0.07367732  0.          1.          0.          0.
   0.          0.08      ]]"
7,[5.],[[[0 1 0 0 0]]],[[7.]],[1],[15.],[[0 0 0 0 0]],"[[-0.60155749  0.96375245  0.91097677  0.82371199  0.09334429  0.05534596
   0.00911984  0.01847797  0.          1.          0.          0.
   0.          0.09      ]]"
8,[7.],[[[0 1 0 0 0]]],[[5.]],[2],[7.],[[0 0 0 0 0]],"[[-0.76074338  0.97948575  0.91452521  0.75137222  0.13954774  0.08104551
   0.01287893  0.01515563  1.          0.          0.          0.
   0.          0.1       ]]"
9,[0.],[[[1 0 0 0 0]]],[[2.]],[0],[6.],[[0 0 0 0 0]],"[[-0.78498614  0.970779    0.94300306  0.75055337  0.14174964  0.08124299
   0.01258325  0.01387072  0.          1.          0.          0.
   0.          0.11      ]]"
